Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
bacteroides ovatus;4678856;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23381581"")";;;antigens;1172671;['Chemical Viewed Structurally', 'Immunologic Factor'];20725;produces, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26546458"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2842693"")";;adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Pubmed;4;Cancer immunology, immunotherapy : CII;23381581;Euretos, Euretos;4, 4;BMC public health, Nature;26546458, 2842693
bacteroides vulgatus;4678591;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/88458"")";;;antigens;1172671;['Chemical Viewed Structurally', 'Immunologic Factor'];20725;produces, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26546458"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2842693"")";;adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Pubmed;4;Journal of clinical microbiology;88458;Euretos, Euretos;4, 4;BMC public health, Nature;26546458, 2842693
bifidobacterium breve;3783285;['Bacterium'];is part of, produces, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20631991"")";;;interleukin-10;2321524;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];7674;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17030850"")";;;adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed;4;Archives of microbiology;20631991;Euretos;4;The Journal of general virology;17030850
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21329502"")";;;antigens;1172671;['Chemical Viewed Structurally', 'Immunologic Factor'];20725;produces, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26546458"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2842693"")";;adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Pubmed;4;BMC biochemistry;21329502;Euretos, Euretos;4, 4;BMC public health, Nature;26546458, 2842693
bifidobacterium bifidum;3783210;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16182395"")";;;putative uncharacterized protein encoded by mir7-3hg (homo sapiens);385479;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Biologically Active Substance', 'Immunologic Factor'];45431;causes, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24211577"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21663612"")";;adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Pubmed;4;Journal of microbiological methods;16182395;Euretos, Euretos;4, 4;Biochemical and biophysical research communications, BMC evolutionary biology;24211577, 21663612
bifidobacterium bifidum;3783210;['Bacterium'];interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10509245"")";;;antibodies;293816;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];26807;affects, causes, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23543956"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12963428"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4548392"")";adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Pubmed;4;Journal of dairy science;10509245;Euretos, Euretos, Euretos;4, 4, 4;Canadian journal of veterinary research = Revue canadienne de recherche veterinaire, Hepatology research : the official journal of the Japan Society of Hepatology, Bulletin of the World Health Organization;23543956, 12963428, 4548392
bifidobacterium bifidum;3783210;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15242942"")";;;interleukin-10;2321524;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];7674;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17030850"")";;;adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Pubmed;4;Clinical and diagnostic laboratory immunology;15242942;Euretos;4;The Journal of general virology;17030850
bifidobacterium bifidum;3783210;['Bacterium'];does not produce;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8318673"")";;;cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];19025;affects, causes, augments, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23386437"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26399380"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/27115876"")";adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Pubmed;4;European cytokine network;8318673;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;mBio, Microbiology and immunology, Advances in oto-rhino-laryngology, Microbial pathogenesis;23386437, 26399380, 27115876, 1753878
bifidobacterium animalis;3674721;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24296725"")";;;interleukin-10;2321524;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];7674;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17030850"")";;;adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Pubmed;4;Journal of innate immunity;24296725;Euretos;4;The Journal of general virology;17030850
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20224419"")";;;vaccines;719538;['Pharmacologic Substance', 'Immunologic Factor'];8015;affects, is associated with, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22115954"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17328787"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12586483"")";adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Pubmed;4;Journal of acquired immune deficiency syndromes (1999);20224419;Euretos, Euretos, Euretos;4, 4, 4;Journal of biotechnology, Immunology, Veterinary immunology and immunopathology;22115954, 17328787, 12586483
clostridium tetani;330973;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8866611"")";;;putative uncharacterized protein encoded by mir7-3hg (homo sapiens);385479;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Biologically Active Substance', 'Immunologic Factor'];45431;causes, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24211577"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21663612"")";;adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Pubmed;4;Toxicon : official journal of the International Society on Toxinology;8866611;Euretos, Euretos;4, 4;Biochemical and biophysical research communications, BMC evolutionary biology;24211577, 21663612
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23951341"")";;;epitopes;216414;['Immunologic Factor'];8395;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9300551"")";;;adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Pubmed;4;PloS one;23951341;Euretos;4;Research in veterinary science;9300551
clostridium tetani;330973;['Bacterium', 'Species'];is part of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16920233"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13394229"")";;antigens;1172671;['Chemical Viewed Structurally', 'Immunologic Factor'];20725;produces, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26546458"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2842693"")";;adaptive immunity;1204394;['Physiologic Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Vaccine, Acta microbiologica Polonica (1952);16920233, 13394229;Euretos, Euretos;4, 4;BMC public health, Nature;26546458, 2842693
bacteroides ovatus;4678856;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15836489"")";;;interleukin-2;2178200;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];8260;disrupts, gene product plays role in biological process, causes, produces, does not produce, affects, does not affect, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23332779"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19951178"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20011972"")";immune response;557453;['Organ or Tissue Function'];309,0;Euretos, Pubmed;4;Journal of applied microbiology;15836489;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, NCI;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Seminars in immunology, Viral immunology, Acta biochimica et biophysica Sinica, British journal of cancer, Clinical immunology and immunopathology, Journal of virology, Biochemical and biophysical research communications, umls, umls, umls, umls, umls, umls, umls, umls, umls;23332779, 19951178, 20011972, 2444243, 8625559, 10196326, 3498487, C0021756, C0021756, C0021756, C0021756, C0021756, C0021756
clostridium tetani;330973;['Bacterium', 'Species'];is associated with, is associated with;"=HYPERLINK(""http://www.nlm.nih.gov/research/umls/sourcereleasedocs/current/LNC"")";"=HYPERLINK(""http://www.nlm.nih.gov/research/umls/sourcereleasedocs/current/SNMI"")";"=HYPERLINK(""http://www.nlm.nih.gov/research/umls/sourcereleasedocs/current/MEDCIN"")";tetanus immune globulin, human;3682906;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];202;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7650233"")";;;immune response;557453;['Organ or Tissue Function'];161,0;SNMI, SNMI, LNC, SNMI, MEDCIN, MTH, SNMI, RCD, RXNORM, NDFRT, MMSL, VANDF;4, 4, 4, 4, 4, 4, 4, 4, 4, 4;umls, umls, umls, umls, umls, umls, umls, umls, umls, umls;C0009064, C0009064, C0009064, C0305058, C0305058, C0305058, C0305058, C0305058, C0305058, C0305058;Euretos;4;Journal of clinical pharmacology;7650233
proteus mirabilis;943113;['Bacterium', 'Species'];interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2661322"")";;;interferons;976954;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];7581;causes, affects, produces, augments, does not affect, disrupts, stimulates, does not disrupt;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20470398"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26565900"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1899851"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;FEMS microbiology letters;2661322;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4;Arthritis research & therapy, Cell reports, Hepatology (Baltimore, Md.), Journal of immunology (Baltimore, Md. : 1950), Seminars in oncology, International journal of cancer, Infectious disease clinics of North America, Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.);20470398, 26565900, 1899851, 1089711, 2417331, 4156850, 7490443, 6157156
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23403027"")";;;vaccines, subunit;7277;['Pharmacologic Substance', 'Immunologic Factor'];675;affects, does not augment, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26424284"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26521300"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24348475"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;International journal of biological macromolecules;23403027;Euretos, Euretos, Euretos;4, 4, 4;Methods in molecular biology (Clifton, N.J.), International immunology, Frontiers in immunology;26424284, 26521300, 24348475
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/107050"")";;;vaccines;719538;['Pharmacologic Substance', 'Immunologic Factor'];8015;does not affect, augments, does not augment, disrupts, affects, stimulates, does not disrupt, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23376446"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19922665"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17091899"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Folia biologica;107050;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4;Experimental parasitology, Respiratory research, Revue medicale de Bruxelles, American journal of epidemiology, Cancer, Vaccine, The Journal of infectious diseases, The Cornell veterinarian;23376446, 19922665, 17091899, 947145, 7812920, 3291449, 59787, 6337780
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2851555"")";;;porin;647265;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];1362;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26454478"")";;;immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Infection;2851555;Euretos;4;Molecular immunology;26454478
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6377019"")";;;surface antigens;61370;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2778;affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22053376"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7278881"")";;immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Microbios;6377019;Euretos, Euretos;4, 4;Zhonghua gan zang bing za zhi = Zhonghua ganzangbing zazhi = Chinese journal of hepatology, Molecular and biochemical parasitology;22053376, 7278881
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15481928"")";;;antigens, bacterial;410799;['Immunologic Factor'];602;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/765022"")";;;immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Zhurnal mikrobiologii, epidemiologii, i immunobiologii;15481928;Euretos;4;Clinical and experimental immunology;765022
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1936932"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7002546"")";;putative uncharacterized protein encoded by mir7-3hg (homo sapiens);385479;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Biologically Active Substance', 'Immunologic Factor'];45431;does not augment, augments, does not cause, affects, causes, disrupts, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16557931"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16707041"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12220473"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;FEMS microbiology letters, European journal of biochemistry;1936932, 7002546;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4;Infection and immunity, Emerging infectious diseases, Clinical and experimental allergy : journal of the British Society for Allergy and Clinical Immunology, European journal of immunology, Journal of immunology (Baltimore, Md. : 1950), Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.), The American journal of sports medicine;16557931, 16707041, 12220473, 991915, 7730632, 1082141, 3322072
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/107050"")";;;immune sera;331489;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];11045;disrupts, augments, affects, does not affect, causes, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16781791"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11413712"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/956654"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Folia biologica;107050;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;Virus research, Berliner und Munchener tierarztliche Wochenschrift, Journal of immunology (Baltimore, Md. : 1950), Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.), Zhongguo yi xue ke xue yuan xue bao. Acta Academiae Medicinae Sinicae, Infection and immunity;16781791, 11413712, 956654, 1082141, 7521801, 6469346
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20555402"")";;;m nos antibody;3245546;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];3508;augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11385608"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3182080"")";;immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Canadian journal of microbiology;20555402;Euretos, Euretos;4, 4;European journal of immunology, Infection and immunity;11385608, 3182080
proteus mirabilis;943113;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12226974"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9558179"")";;antibodies;293816;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];26807;does not cause, does not disrupt, produces, causes, augments, does not affect, does not augment, affects, disrupts, does not produce;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23319559"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23901077"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1270131"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Vestnik oftalmologii, The Journal of rheumatology;12226974, 9558179;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Infection and immunity, The Journal of infectious diseases, Infection and immunity, Zeitschrift fur Geburtshilfe und Perinatologie, International immunology, Journal of perinatology : official journal of the California Perinatal Association, Immunology, Lancet (London, England), Journal of immunology (Baltimore, Md. : 1950), The Journal of experimental medicine;23319559, 23901077, 1270131, 7975799, 8018593, 8169673, 5808060, 6110818, 6208277, 14238937
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3899045"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7000024"")";;protein s100-a8 (homo sapiens);220498;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2001;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8537502"")";;;immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Archives of microbiology, Archives of microbiology;3899045, 7000024;Euretos;4;Journal of clinical pathology;8537502
proteus mirabilis;943113;['Bacterium', 'Species'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6139485"")";;;hemagglutinin;2114379;['Immunologic Factor'];2478;produces, affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17544875"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23402116"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23449804"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Journal of medical microbiology;6139485;Euretos, Euretos, Euretos;4, 4, 4;Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association, Avian diseases, Journal of virology;17544875, 23402116, 23449804
proteus mirabilis;943113;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5433699"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9525774"")";;o antigens;1314537;['Carbohydrate', 'Immunologic Factor'];922;augments, affects, does not augment, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17074846"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17306426"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10768982"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Journal of immunology (Baltimore, Md. : 1950), Microbiology and immunology;5433699, 9525774;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Infection and immunity, Vaccine, Infection and immunity, Lymphology;17074846, 17306426, 10768982, 1004013
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14426433"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5875763"")";;antigens;1172671;['Chemical Viewed Structurally', 'Immunologic Factor'];20725;does not disrupt, does not affect, produces, disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11999339"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12009273"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3106219"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Archiv fur Hygiene und Bakteriologie, Biochemische Zeitschrift;14426433, 5875763;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Immunobiology, Vaccine, Infection and immunity, Annales d'immunologie, Brain, behavior, and immunity;11999339, 12009273, 3106219, 6970541, 3453208
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11853149"")";;;vaccines;719538;['Pharmacologic Substance', 'Immunologic Factor'];8015;augments, does not affect, does not augment, disrupts, stimulates, affects, does not disrupt, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23376446"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19922665"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17091899"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;The Journal of veterinary medical science;11853149;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4;Experimental parasitology, Respiratory research, Revue medicale de Bruxelles, American journal of epidemiology, Cancer, Vaccine, The Journal of infectious diseases, The Cornell veterinarian;23376446, 19922665, 17091899, 947145, 7812920, 3291449, 59787, 6337780
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7518890"")";;;soluble antigen;4672100;['Immunologic Factor'];1285;produces, disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19700755"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1702748"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2535260"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Microbiology and immunology;7518890;Euretos, Euretos, Euretos;4, 4, 4;The American journal of pathology, Immunology, Human cell;19700755, 1702748, 2535260
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2257131"")";;;antitoxins;446377;['Pharmacologic Substance', 'Immunologic Factor'];916;produces, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1270131"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/156804"")";;immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Biologicals : journal of the International Association of Biological Standardization;2257131;Euretos, Euretos;4, 4;Infection and immunity, Japanese journal of medical science & biology;1270131, 156804
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13124941"")";;;immune sera;331489;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];11045;disrupts, augments, affects, does not affect, causes, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16781791"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11413712"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/956654"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Annales de l'Institut Pasteur;13124941;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;Virus research, Berliner und Munchener tierarztliche Wochenschrift, Journal of immunology (Baltimore, Md. : 1950), Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.), Zhongguo yi xue ke xue yuan xue bao. Acta Academiae Medicinae Sinicae, Infection and immunity;16781791, 11413712, 956654, 1082141, 7521801, 6469346
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1001825"")";;;bacterial vaccines;2672767;['Pharmacologic Substance', 'Immunologic Factor'];600;disrupts, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1830743"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6995215"")";;immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Developments in biological standardization;1001825;Euretos, Euretos;4, 4;Zentralblatt fur Bakteriologie : international journal of medical microbiology, Developments in biological standardization;1830743, 6995215
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6029762"")";;;hemagglutinin;2114379;['Immunologic Factor'];2478;produces, affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17544875"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23402116"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23449804"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;The Journal of pathology and bacteriology;6029762;Euretos, Euretos, Euretos;4, 4, 4;Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association, Avian diseases, Journal of virology;17544875, 23402116, 23449804
