Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
bacteroides vulgatus;4678591;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24963813"")";;;galactose;853151;['Chemical Viewed Structurally', 'Carbohydrate', 'Biologically Active Substance'];4720;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/679628"")";;;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biochemistry;24963813;Euretos;4;Clinical science and molecular medicine;679628
bacteroides vulgatus;4678591;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9691430"")";;;polysaccharides;590216;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];10103;prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1270603"")";;;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Acta microbiologica Polonica;9691430;Euretos;4;Journal of clinical pathology;1270603
megasphaera elsdenii;4676904;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16345359"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23688291"")";;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;treats, produces, predisposes, is associated with, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20117863"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2317802"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6814134"")";malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Applied and environmental microbiology, Biomacromolecules;16345359, 23688291;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Clinical nutrition (Edinburgh, Scotland), Cancer research, Acta chirurgica Scandinavica, Neurochemical research, Anales espanoles de pediatria;20117863, 2317802, 6814134, 2574423, 415651
akkermansia muciniphila;4124860;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23221607"")";;;carbohydrates;122754;['Chemical Viewed Structurally', 'Carbohydrate'];8428;causes, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13003055"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1112754"")";;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Genome biology and evolution;23221607;Euretos, Euretos;4, 4;Nutrition reviews, Journal of the American Veterinary Medical Association;13003055, 1112754
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17007436"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;treats, produces, predisposes, is associated with, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20117863"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2317802"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6814134"")";malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Folia microbiologica;17007436;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Clinical nutrition (Edinburgh, Scotland), Cancer research, Acta chirurgica Scandinavica, Neurochemical research, Anales espanoles de pediatria;20117863, 2317802, 6814134, 2574423, 415651
bifidobacterium bifidum;3783210;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19735715"")";;;galactose;853151;['Chemical Viewed Structurally', 'Carbohydrate', 'Biologically Active Substance'];4720;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/679628"")";;;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Experimental gerontology;19735715;Euretos;4;Clinical science and molecular medicine;679628
bifidobacterium animalis;3674721;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17007436"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;treats, produces, predisposes, is associated with, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20117863"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2317802"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6814134"")";malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed;4;Folia microbiologica;17007436;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Clinical nutrition (Edinburgh, Scotland), Cancer research, Acta chirurgica Scandinavica, Neurochemical research, Anales espanoles de pediatria;20117863, 2317802, 6814134, 2574423, 415651
clostridium tetani;330973;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14931885"")";;;streptomycin;778674;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];3672;treats, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14773380"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/300209"")";;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Vojnosanitetski pregled;14931885;Euretos, Euretos;4, 4;El Dia medico, Acta paediatrica Scandinavica;14773380, 300209
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13830158"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24375915"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Pubmed;4;Comptes rendus hebdomadaires des seances de l'Academie des sciences;13830158;Euretos;4;American journal of human biology : the official journal of the Human Biology Council;24375915
bifidobacterium pseudolongum;4679329;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12100587"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24375915"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Pubmed;4;Letters in applied microbiology;12100587;Euretos;4;American journal of human biology : the official journal of the Human Biology Council;24375915
bacteroides caccae;4678901;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15214734"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24375915"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Pubmed;4;Letters in applied microbiology;15214734;Euretos;4;American journal of human biology : the official journal of the Human Biology Council;24375915
megasphaera elsdenii;4676904;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16345359"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23688291"")";;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24375915"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Applied and environmental microbiology, Biomacromolecules;16345359, 23688291;Euretos;4;American journal of human biology : the official journal of the Human Biology Council;24375915
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17007436"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24375915"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Pubmed;4;Folia microbiologica;17007436;Euretos;4;American journal of human biology : the official journal of the Human Biology Council;24375915
bifidobacterium animalis;3674721;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17007436"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24375915"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Euretos, Pubmed;4;Folia microbiologica;17007436;Euretos;4;American journal of human biology : the official journal of the Human Biology Council;24375915
clostridium septicum;594669;['Bacterium', 'Species'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1675516"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1285150"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18625771"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;is associated with, treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19624990"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6598520"")";upper respiratory infections;1267790;['Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 18625771, 18955522;CTD, Euretos;curated database, 4, 4;Comparative Toxicogenomics Database, Dermatology online journal, Scandinavian journal of infectious diseases. Supplementum;Not available, 19624990, 6598520
bacteroides caccae;4678901;['Bacterium'];inhibits, interacts with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936972"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936962"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17283189"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;is associated with, treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19624990"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6598520"")";upper respiratory infections;1267790;['Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed;curated database, curated database, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy;Not available, Not available, 17283189;CTD, Euretos;curated database, 4, 4;Comparative Toxicogenomics Database, Dermatology online journal, Scandinavian journal of infectious diseases. Supplementum;Not available, 19624990, 6598520
bacteroides ovatus;4678856;['Bacterium'];is location of, interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936968"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936958"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17283189"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;is associated with, treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19624990"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6598520"")";upper respiratory infections;1267790;['Disease or Syndrome'];13,0;Euretos, Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Journal of bacteriology;Not available, Not available, 17283189, 6725207;CTD, Euretos;curated database, 4, 4;Comparative Toxicogenomics Database, Dermatology online journal, Scandinavian journal of infectious diseases. Supplementum;Not available, 19624990, 6598520
parabacteroides merdae;4678781;['Bacterium'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1061765"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936965"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17283189"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;is associated with, treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19624990"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6598520"")";upper respiratory infections;1267790;['Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 17283189, 18070958;CTD, Euretos;curated database, 4, 4;Comparative Toxicogenomics Database, Dermatology online journal, Scandinavian journal of infectious diseases. Supplementum;Not available, 19624990, 6598520
bacteroides stercoris;4678707;['Bacterium'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1662661"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936034"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19223615"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;is associated with, treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19624990"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6598520"")";upper respiratory infections;1267790;['Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 19223615, 17283189;CTD, Euretos;curated database, 4, 4;Comparative Toxicogenomics Database, Dermatology online journal, Scandinavian journal of infectious diseases. Supplementum;Not available, 19624990, 6598520
prevotella oralis;4678677;['Bacterium'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1660864"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1675714"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20585132"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;is associated with, treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19624990"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6598520"")";upper respiratory infections;1267790;['Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 20585132, 19223615;CTD, Euretos;curated database, 4, 4;Comparative Toxicogenomics Database, Dermatology online journal, Scandinavian journal of infectious diseases. Supplementum;Not available, 19624990, 6598520
bacteroides vulgatus;4678591;['Bacterium'];is location of, interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936971"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936961"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17283189"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;is associated with, treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19624990"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6598520"")";upper respiratory infections;1267790;['Disease or Syndrome'];13,0;Euretos, Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 17283189, 1622176;CTD, Euretos;curated database, 4, 4;Comparative Toxicogenomics Database, Dermatology online journal, Scandinavian journal of infectious diseases. Supplementum;Not available, 19624990, 6598520
bacteroides uniformis;4678570;['Bacterium'];interacts with, is location of, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1673762"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1673763"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18625771"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;is associated with, treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19624990"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6598520"")";upper respiratory infections;1267790;['Disease or Syndrome'];13,0;Euretos, Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology;Not available, Not available, 18625771, 1396748;CTD, Euretos;curated database, 4, 4;Comparative Toxicogenomics Database, Dermatology online journal, Scandinavian journal of infectious diseases. Supplementum;Not available, 19624990, 6598520
collinsella aerofaciens;4676302;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1265034"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20100877"")";;clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;is associated with, treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19624990"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6598520"")";upper respiratory infections;1267790;['Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 20100877;CTD, Euretos;curated database, 4, 4;Comparative Toxicogenomics Database, Dermatology online journal, Scandinavian journal of infectious diseases. Supplementum;Not available, 19624990, 6598520
clostridium tetani;330973;['Bacterium', 'Species'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL660471"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6363698"")";;clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;is associated with, treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19624990"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6598520"")";upper respiratory infections;1267790;['Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of medicinal chemistry;Not available, 6363698;CTD, Euretos;curated database, 4, 4;Comparative Toxicogenomics Database, Dermatology online journal, Scandinavian journal of infectious diseases. Supplementum;Not available, 19624990, 6598520
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7155846"")";;;tobramycin;3682160;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];1620;treats;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D014031"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12469696"")";;upper respiratory infections;1267790;['Disease or Syndrome'];11,0;Euretos, Pubmed;4;La Nouvelle presse medicale;7155846;CTD;curated database, 4;Comparative Toxicogenomics Database, Prescrire international;Not available, 12469696
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19141409"")";;;antibiotics, aminoglycoside;3733461;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];1688;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25749765"")";;;upper respiratory infections;1267790;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Folia histochemica et cytobiologica;19141409;Euretos;4;Allergy, asthma & immunology research;25749765
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1201512"")";;;glucans;637318;['Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];2439;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24149590"")";;;upper respiratory infections;1267790;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Canadian journal of microbiology;1201512;Euretos;4;Journal of sports science & medicine;24149590
akkermansia muciniphila;4124860;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23221607"")";;;carbohydrates;122754;['Chemical Viewed Structurally', 'Carbohydrate'];8428;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23112908"")";;;upper respiratory infections;1267790;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Genome biology and evolution;23221607;Euretos;4;Nutrients;23112908
proteus mirabilis;943113;['Bacterium', 'Species'];inhibits, is location of;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL765010"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/768411"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3701779"")";kanamycin;413484;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];1774;stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14729305"")";;;cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];13,0;Euretos, Chembl, Chembl, Pubmed, Pubmed;curated database, 4, 4;chemblactivities, Journal of general microbiology, Journal of medicinal chemistry;Not available, 768411, 3701779;Euretos;4;Journal of inorganic biochemistry;14729305
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1102455"")";;;gentamicins;3682100;['Carbohydrate', 'Antibiotic'];6978;stimulates, does not affect, stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23736811"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10980170"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12744482"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Pubmed;4;Infection;1102455;Euretos, Euretos, Euretos;4, 4, 4;Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery, The Journal of antimicrobial chemotherapy, Shock (Augusta, Ga.);23736811, 10980170, 12744482
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4613972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6278022"")";;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;stimulates, inhibits, is compared with, interacts with, coexists with, coexists with, does not stimulate, stimulates, interacts with, is compared with, does not interact with, converts to;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23983354"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16823489"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19816771"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Medycyna doswiadczalna i mikrobiologia, Journal of immunology (Baltimore, Md. : 1950);4613972, 6278022;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;African journal of traditional, complementary, and alternative medicines : AJTCAM, The Journal of clinical investigation, Neurochemical research, World journal of gastroenterology, Circulation, Blood, Presse medicale (Paris, France : 1983), American journal of respiratory cell and molecular biology, Archives of surgery (Chicago, Ill. : 1960), Critical care medicine, Journal of immunology (Baltimore, Md. : 1950), Shock (Augusta, Ga.);23983354, 16823489, 19816771, 12046086, 12147537, 7803788, 10093606, 7873200, 7986155, 9590317, 11390504, 11770032
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6995114"")";;;oligosaccharides;310004;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance'];5168;inhibits, interacts with, inhibits, stimulates, coexists with, does not stimulate;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24055089"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23629653"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20186478"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Pubmed;4;European journal of biochemistry;6995114;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;Vaccine, The Journal of biological chemistry, Glycoconjugate journal, PloS one, Blood, Advances in experimental medicine and biology;24055089, 23629653, 20186478, 25658604, 12406885, 9498072
