Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7056696"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;predisposes, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2082952"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9469388"")";;bacteremia;956406;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Journal of bacteriology;7056696;Euretos, Euretos;4, 4;The New England journal of medicine, The Pediatric infectious disease journal;2082952, 9469388
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/453682"")";;;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;predisposes, augments, is not associated with, is associated with, does not affect;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16943096"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6625335"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11521079"")";bacteremia;956406;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;American journal of veterinary research;453682;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Food microbiology, American journal of veterinary research, Journal of endotoxin research, Chest, The Journal of hospital infection;16943096, 6625335, 11521079, 7924495, 2567302
bifidobacterium bifidum;3783210;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19735715"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3965407"")";;lipoteichoic acid;826298;['Chemical Viewed Structurally', 'Carbohydrate', 'Lipid'];1628;is associated with, predisposes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20522627"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22362863"")";;bacteremia;956406;['Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Experimental gerontology, Infection and immunity;19735715, 3965407;Euretos, Euretos;4, 4;Journal of medical microbiology, The Journal of infectious diseases;20522627, 22362863
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20173213"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;predisposes, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2082952"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9469388"")";;bacteremia;956406;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Journal of lipid research;20173213;Euretos, Euretos;4, 4;The New England journal of medicine, The Pediatric infectious disease journal;2082952, 9469388
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/323005"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/342599"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;is associated with, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25242628"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12960263"")";;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Journal of hygiene, epidemiology, microbiology, and immunology;323005, 342599;Euretos, Euretos;4, 4;Vaccine, Journal of leukocyte biology;25242628, 12960263
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/338302"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4602333"")";;phospholipids;2268168;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];10902;is associated with, affects, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1283679"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4017539"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/418962"")";malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Biochimie;338302, 4602333;Euretos, Euretos, Euretos;4, 4, 4;Annals of tropical paediatrics, Comparative biochemistry and physiology. B, Comparative biochemistry, Nutrition and metabolism;1283679, 4017539, 418962
prevotella oralis;4678677;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6929559"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19922"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;is associated with, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25242628"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12960263"")";;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Scandinavian journal of dental research, Acta pathologica et microbiologica Scandinavica. Section B, Microbiology;6929559, 19922;Euretos, Euretos;4, 4;Vaccine, Journal of leukocyte biology;25242628, 12960263
bacteroides vulgatus;4678591;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9691430"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6718941"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;is associated with, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25242628"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12960263"")";;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Acta microbiologica Polonica, Reviews of infectious diseases;9691430, 6718941;Euretos, Euretos;4, 4;Vaccine, Journal of leukocyte biology;25242628, 12960263
megasphaera elsdenii;4676904;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11934285"")";;;fatty acids, volatile;835858;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];2009;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20683462"")";;;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biotechnology progress;11934285;Euretos;4;European journal of clinical nutrition;20683462
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7056696"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;treats, is associated with, predisposes, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14419310"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4210395"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6051054"")";malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Journal of bacteriology;7056696;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Metabolism: clinical and experimental, Canadian Medical Association journal, Pediatrics, Digestive diseases and sciences;14419310, 4210395, 6051054, 6273084
megasphaera elsdenii;4676904;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7056696"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3372481"")";;phospholipids;2268168;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];10902;is associated with, affects, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1283679"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4017539"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/418962"")";malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Journal of bacteriology, Journal of bacteriology;7056696, 3372481;Euretos, Euretos, Euretos;4, 4, 4;Annals of tropical paediatrics, Comparative biochemistry and physiology. B, Comparative biochemistry, Nutrition and metabolism;1283679, 4017539, 418962
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4590915"")";;;plasmalogens;155327;['Lipid'];673;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9794566"")";;;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biochimica et biophysica acta;4590915;Euretos;4;Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association;9794566
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24342213"")";;;triglycerides;2197728;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];9539;augments, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1283679"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/228697"")";;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Zhongguo dang dai er ke za zhi = Chinese journal of contemporary pediatrics;24342213;Euretos, Euretos;4, 4;Annals of tropical paediatrics, The British journal of nutrition;1283679, 228697
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20173213"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;treats, is associated with, predisposes, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14419310"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4210395"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6051054"")";malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Journal of lipid research;20173213;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Metabolism: clinical and experimental, Canadian Medical Association journal, Pediatrics, Digestive diseases and sciences;14419310, 4210395, 6051054, 6273084
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/323005"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/342599"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25087993"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Journal of hygiene, epidemiology, microbiology, and immunology;323005, 342599;Euretos;4;The Journal of nutritional biochemistry;25087993
prevotella oralis;4678677;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6929559"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19922"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25087993"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Scandinavian journal of dental research, Acta pathologica et microbiologica Scandinavica. Section B, Microbiology;6929559, 19922;Euretos;4;The Journal of nutritional biochemistry;25087993
bacteroides vulgatus;4678591;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9691430"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6718941"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25087993"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Acta microbiologica Polonica, Reviews of infectious diseases;9691430, 6718941;Euretos;4;The Journal of nutritional biochemistry;25087993
megasphaera elsdenii;4676904;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11934285"")";;;fatty acids, volatile;835858;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];2009;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26471700"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Pubmed;4;Biotechnology progress;11934285;Euretos;4;Molecular immunology;26471700
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7056696"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23388517"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Pubmed;4;Journal of bacteriology;7056696;Euretos;4;Critical care medicine;23388517
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4590915"")";;;phosphatidylserines;723988;['Lipid'];5042;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15661897"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Pubmed;4;Biochimica et biophysica acta;4590915;Euretos;4;Journal of immunology (Baltimore, Md. : 1950);15661897
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20173213"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23388517"")";;;negative regulation of inflammatory response;181882;['Organism Function'];2,0;Euretos, Pubmed;4;Journal of lipid research;20173213;Euretos;4;Critical care medicine;23388517
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4613972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6278022"")";;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;inhibits, stimulates, is compared with, interacts with, coexists with, coexists with, does not stimulate, stimulates, interacts with, is compared with, does not interact with, converts to;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23983354"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16823489"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19816771"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Medycyna doswiadczalna i mikrobiologia, Journal of immunology (Baltimore, Md. : 1950);4613972, 6278022;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;African journal of traditional, complementary, and alternative medicines : AJTCAM, The Journal of clinical investigation, Neurochemical research, World journal of gastroenterology, Circulation, Blood, Presse medicale (Paris, France : 1983), American journal of respiratory cell and molecular biology, Archives of surgery (Chicago, Ill. : 1960), Critical care medicine, Journal of immunology (Baltimore, Md. : 1950), Shock (Augusta, Ga.);23983354, 16823489, 19816771, 12046086, 12147537, 7803788, 10093606, 7873200, 7986155, 9590317, 11390504, 11770032
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26033493"")";;;monophosphoryl lipid a;2635587;['Lipid', 'Pharmacologic Substance'];665;stimulates, stimulates, does not interact with, does not stimulate, does not coexist with, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26081583"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15813815"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9015409"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Pubmed;4;International immunopharmacology;26033493;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;Allergy, Allergy, Cardiovascular research, Infection and immunity, Shock (Augusta, Ga.), Infection and immunity;26081583, 15813815, 9015409, 9234781, 7757520, 1695201
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/323005"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/342599"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;converts to, is compared with, interacts with, is compared with, is higher than, is lower than, stimulates, interacts with, is the same as, is lower than, coexists with, inhibits, does not coexist with, does not stimulate, stimulates, inhibits, does not interact with, coexists with, produces, does not interact with, is higher than, converts to, does not stimulate, does not inhibit;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23358536"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20027485"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23046754"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Journal of hygiene, epidemiology, microbiology, and immunology;323005, 342599;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;PloS one, Brazilian journal of medical and biological research = Revista brasileira de pesquisas medicas e biologicas, Biomaterials, Nitric oxide : biology and chemistry, American journal of physiology. Regulatory, integrative and comparative physiology, Clinical and experimental immunology, Veterinary immunology and immunopathology, Infection and immunity, Journal of immunology (Baltimore, Md. : 1950), International journal of experimental pathology, Endocrinology, Chinese medical journal, The Journal of clinical endocrinology and metabolism, European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology, Clinical immunology and immunopathology, British journal of pharmacology, Expert opinion on investigational drugs, Biology of reproduction, Journal of endodontics, FEBS letters, Critical care (London, England), Journal of leukocyte biology, Mediators of inflammation, Military medicine;23358536, 20027485, 23046754, 9701055, 12010759, 12041508, 12052338, 8359908, 9498774, 8217778, 16777969, 20497712, 23543661, 16388933, 9683557, 9884083, 12225248, 12444074, 12470018, 8062926, 18282280, 19656901, 10704089, 10226462
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/338302"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4602333"")";;phospholipids;2268168;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];10902;interacts with, interacts with, is part of, coexists with, inhibits;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18369576"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24066918"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19965598"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Biochimie;338302, 4602333;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;"Inflammation research : official journal of the European Histamine Research Society ... [et al.], American journal of veterinary research, Journal of lipid research, Respiration; international review of thoracic diseases, Toxicology and applied pharmacology";18369576, 24066918, 19965598, 14512673, 15020191
prevotella oralis;4678677;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6929559"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19922"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;converts to, is compared with, interacts with, is compared with, is higher than, stimulates, is lower than, interacts with, is the same as, is lower than, inhibits, coexists with, does not coexist with, does not stimulate, stimulates, inhibits, does not interact with, produces, does not interact with, coexists with, is higher than, converts to, does not stimulate, does not inhibit;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23358536"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20027485"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23046754"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Scandinavian journal of dental research, Acta pathologica et microbiologica Scandinavica. Section B, Microbiology;6929559, 19922;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;PloS one, Brazilian journal of medical and biological research = Revista brasileira de pesquisas medicas e biologicas, Biomaterials, Nitric oxide : biology and chemistry, American journal of physiology. Regulatory, integrative and comparative physiology, Clinical and experimental immunology, Veterinary immunology and immunopathology, Infection and immunity, Journal of immunology (Baltimore, Md. : 1950), International journal of experimental pathology, Endocrinology, Chinese medical journal, The Journal of clinical endocrinology and metabolism, European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology, Clinical immunology and immunopathology, British journal of pharmacology, Expert opinion on investigational drugs, Biology of reproduction, Journal of endodontics, FEBS letters, Critical care (London, England), Journal of leukocyte biology, Mediators of inflammation, Military medicine;23358536, 20027485, 23046754, 9701055, 12010759, 12041508, 12052338, 8359908, 9498774, 8217778, 16777969, 20497712, 23543661, 16388933, 9683557, 9884083, 12225248, 12444074, 12470018, 8062926, 18282280, 19656901, 10704089, 10226462
bacteroides vulgatus;4678591;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9691430"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6718941"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;converts to, is compared with, interacts with, is compared with, is higher than, stimulates, is lower than, interacts with, is the same as, is lower than, coexists with, inhibits, does not coexist with, does not stimulate, stimulates, inhibits, does not interact with, produces, does not interact with, coexists with, is higher than, converts to, does not stimulate, does not inhibit;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23358536"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20027485"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23046754"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Acta microbiologica Polonica, Reviews of infectious diseases;9691430, 6718941;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;PloS one, Brazilian journal of medical and biological research = Revista brasileira de pesquisas medicas e biologicas, Biomaterials, Nitric oxide : biology and chemistry, American journal of physiology. Regulatory, integrative and comparative physiology, Clinical and experimental immunology, Veterinary immunology and immunopathology, Infection and immunity, Journal of immunology (Baltimore, Md. : 1950), International journal of experimental pathology, Endocrinology, Chinese medical journal, The Journal of clinical endocrinology and metabolism, European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology, Clinical immunology and immunopathology, British journal of pharmacology, Expert opinion on investigational drugs, Biology of reproduction, Journal of endodontics, FEBS letters, Critical care (London, England), Journal of leukocyte biology, Mediators of inflammation, Military medicine;23358536, 20027485, 23046754, 9701055, 12010759, 12041508, 12052338, 8359908, 9498774, 8217778, 16777969, 20497712, 23543661, 16388933, 9683557, 9884083, 12225248, 12444074, 12470018, 8062926, 18282280, 19656901, 10704089, 10226462
megasphaera elsdenii;4676904;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11934285"")";;;fatty acids, volatile;835858;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];2009;inhibits, stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22669487"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26398897"")";;cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Pubmed;4;Biotechnology progress;11934285;Euretos, Euretos;4, 4;Inflammation, International journal of food sciences and nutrition;22669487, 26398897
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7056696"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;coexists with, does not coexist with, inhibits, interacts with, stimulates, does not interact with, does not interact with, converts to, coexists with, stimulates, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23391927"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16918367"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17681337"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Pubmed;4;Journal of bacteriology;7056696;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Bioscience, biotechnology, and biochemistry, Current molecular medicine, Fertility and sterility, Current pharmaceutical design, Journal of pharmacy & pharmaceutical sciences : a publication of the Canadian Society for Pharmaceutical Sciences, Societe canadienne des sciences pharmaceutiques, American journal of physiology. Lung cellular and molecular physiology, Hepatology (Baltimore, Md.), Cytokine, Journal of immunology (Baltimore, Md. : 1950), Endocrinology, International journal of molecular medicine;23391927, 16918367, 17681337, 24320036, 23683606, 12060565, 7927234, 8003640, 9574565, 2661207, 15870900
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4590915"")";;;phosphatidylserines;723988;['Lipid'];5042;does not stimulate, does not interact with, stimulates, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20191617"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12119470"")";;cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Pubmed;4;Biochimica et biophysica acta;4590915;Euretos, Euretos, Euretos, Euretos;4, 4;Cytometry. Part A : the journal of the International Society for Analytical Cytology, Nephron;20191617, 12119470
