Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
bifidobacterium animalis;3674721;['Bacterium'];interacts with, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16958059"")";;;flagellin;2061491;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];1575;augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22046438"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18195036"")";;neutrophil infiltration;647621;['Physiologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed;4;The journal of gene medicine;16958059;Euretos, Euretos;4, 4;PloS one, Infection and immunity;22046438, 18195036
clostridium tetani;330973;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8843574"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3510187"")";;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23274789"")";;;neutrophil infiltration;647621;['Physiologic Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Toxicon : official journal of the International Society on Toxinology, Journal of bacteriology;8843574, 3510187;Euretos;4;Antiviral research;23274789
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12911336"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23319556"")";;;neutrophil infiltration;647621;['Physiologic Function'];2,0;Euretos, Pubmed;4;Biotechnology and applied biochemistry;12911336;Euretos;4;Infection and immunity;23319556
clostridium tetani;330973;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1874121"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14931885"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14314102"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9558284"")";;;neutrophil infiltration;647621;['Physiologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Disease-a-month : DM, Vojnosanitetski pregled, Surgery, gynecology & obstetrics;1874121, 14931885, 14314102;Euretos, Euretos;4;Gastroenterology;9558284
bacteroides vulgatus;4678591;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9691430"")";;;polysaccharides;590216;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];10103;causes, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19100852"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22489905"")";;abdominal bloating;2764956;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Acta microbiologica Polonica;9691430;Euretos, Euretos;4, 4;Anaerobe, Journal of human nutrition and dietetics : the official journal of the British Dietetic Association;19100852, 22489905
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7427061"")";;;diverticulosis;954256;['Disease or Syndrome', 'Anatomical Abnormality'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos;4;The British journal of surgery;7427061
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15138208"")";;;tumor necrosis factor (homo sapiens);530480;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];15167;is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22680042"")";;;diverticulosis;954256;['Disease or Syndrome', 'Anatomical Abnormality'];2,0;Euretos, Pubmed;4;Gut;15138208;Euretos;4;Neurogastroenterology and motility : the official journal of the European Gastrointestinal Motility Society;22680042
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18575808"")";;;fibroblast growth factor 2 (homo sapiens);1508387;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];7653;is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22680042"")";;;diverticulosis;954256;['Disease or Syndrome', 'Anatomical Abnormality'];2,0;Euretos, Pubmed;4;Biotechnology letters;18575808;Euretos;4;Neurogastroenterology and motility : the official journal of the European Gastrointestinal Motility Society;22680042
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4555728"")";;;metabolite;4077851;['Biologically Active Substance'];11187;is parent of, disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24882717"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1199965"")";"=HYPERLINK(""http://www.nlm.nih.gov/research/umls/sourcereleasedocs/current/MTH"")";metabolic pathway;1317330;['Functional Concept'];323,0;Euretos, Pubmed;4;Journal of medical microbiology;4555728;Euretos, Euretos, PSY;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Discovery medicine, The American journal of anatomy, umls, umls, umls, umls, umls, umls, umls, umls, umls, umls;24882717, 1199965, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519
bifidobacterium adolescentis;4679305;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26801008"")";;;metabolite;4077851;['Biologically Active Substance'];11187;is parent of, disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24882717"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1199965"")";"=HYPERLINK(""http://www.nlm.nih.gov/research/umls/sourcereleasedocs/current/MTH"")";metabolic pathway;1317330;['Functional Concept'];323,0;Euretos, Pubmed;4;Journal of applied microbiology;26801008;Euretos, Euretos, PSY;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Discovery medicine, The American journal of anatomy, umls, umls, umls, umls, umls, umls, umls, umls, umls, umls;24882717, 1199965, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519
bacteroides vulgatus;4678591;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26283367"")";;;metabolite;4077851;['Biologically Active Substance'];11187;is parent of, disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24882717"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1199965"")";"=HYPERLINK(""http://www.nlm.nih.gov/research/umls/sourcereleasedocs/current/MTH"")";metabolic pathway;1317330;['Functional Concept'];323,0;Euretos, Pubmed;4;Proceedings of the National Academy of Sciences of the United States of America;26283367;Euretos, Euretos, PSY;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Discovery medicine, The American journal of anatomy, umls, umls, umls, umls, umls, umls, umls, umls, umls, umls;24882717, 1199965, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519, C0025519
proteus mirabilis;943113;['Bacterium', 'Species'];interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770450"")";;;tryptophan;90531;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];8929;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6059224"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Journal of bacteriology;770450;Euretos;4;Archives of general psychiatry;6059224
proteus mirabilis;943113;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6758687"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/338302"")";;membrane proteins;7248830;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];15392;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17357278"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Antimicrobial agents and chemotherapy, European journal of biochemistry;6758687, 338302;Euretos;4;Advances in medical sciences;17357278
proteus mirabilis;943113;['Bacterium', 'Species'];is not location of, is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15856902"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2174868"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/346564"")";dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;affects, disrupts, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17485409"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24076189"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1966803"")";metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of parasitology, Journal of bacteriology, Journal of bacteriology;15856902, 2174868, 346564;Euretos, Euretos, Euretos;4, 4, 4;Frontiers in bioscience : a journal and virtual library, Journal of molecular biology, In vivo (Athens, Greece);17485409, 24076189, 1966803
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1936932"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7002546"")";;putative uncharacterized protein encoded by mir7-3hg (homo sapiens);385479;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Biologically Active Substance', 'Immunologic Factor'];45431;produces, causes, affects, augments, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26214752"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24669207"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24882717"")";metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;FEMS microbiology letters, European journal of biochemistry;1936932, 7002546;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Journal of proteome research, Current neuropharmacology, Discovery medicine, Asian Pacific journal of cancer prevention : APJCP, Nutrition & metabolism;26214752, 24669207, 24882717, 25987023, 22998770
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4561616"")";;;nucleic acids;340992;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];6240;produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24669207"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;The Biochemical journal;4561616;Euretos;4;Current neuropharmacology;24669207
proteus mirabilis;943113;['Bacterium', 'Species'];produces, is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24771125"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17005777"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12488561"")";virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20333240"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Antonie van Leeuwenhoek, Journal of medical microbiology, Journal of medical microbiology;24771125, 17005777, 12488561;Euretos;4;PLoS pathogens;20333240
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13830158"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;augments, produces, affects, does not affect, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22750052"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15730339"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25618331"")";metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Comptes rendus hebdomadaires des seances de l'Academie des sciences;13830158;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Molecular and cellular endocrinology, Sports medicine (Auckland, N.Z.), Cell stress & chaperones, Peritoneal dialysis international : journal of the International Society for Peritoneal Dialysis, Physiology & behavior;22750052, 15730339, 25618331, 9848629, 2075204
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/389630"")";;;iron;2630829;['Chemical Viewed Structurally', 'Pharmacologic Substance', 'Biologically Active Substance', 'Element, Ion, or Isotope'];41480;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23590984"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;European journal of biochemistry;389630;Euretos;4;Gene;23590984
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12101306"")";;;toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3880681"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Microbiology (Reading, England);12101306;Euretos;4;Clinical chemistry;3880681
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/338302"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4602333"")";;phospholipids;2268168;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];10902;affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20434969"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4327511"")";;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Biochimie;338302, 4602333;Euretos, Euretos;4, 4;Comparative biochemistry and physiology. Part D, Genomics & proteomics, Journal of bacteriology;20434969, 4327511
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4602333"")";;;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15730339"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/457448"")";;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Biochimie;4602333;Euretos, Euretos;4, 4;Sports medicine (Auckland, N.Z.), Histochemistry;15730339, 457448
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1100405"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/350832"")";;lipoproteins;1308241;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];16969;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2658330"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Journal of bacteriology;1100405, 350832;Euretos;4;Wiener klinische Wochenschrift;2658330
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5775124"")";;;arginine;1230953;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];11226;augments, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21784771"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4430939"")";;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Journal of general microbiology;5775124;Euretos, Euretos;4, 4;The Journal of endocrinology, The Journal of nutrition;21784771, 4430939
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6030464"")";;;methionine;1186609;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];11461;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3132570"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Journal of general microbiology;6030464;Euretos;4;Japanese journal of pharmacology;3132570
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21182874"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2034213"")";;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;affects, disrupts, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17485409"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24076189"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1966803"")";metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Journal of microbiological methods, Molecular & general genetics : MGG;21182874, 2034213;Euretos, Euretos, Euretos;4, 4, 4;Frontiers in bioscience : a journal and virtual library, Journal of molecular biology, In vivo (Athens, Greece);17485409, 24076189, 1966803
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17128973"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20333240"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Biochemistry;17128973;Euretos;4;PLoS pathogens;20333240
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14715670"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13582143"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13598715"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3880681"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of biological chemistry, Zhurnal mikrobiologii, epidemiologii, i immunobiologii, Journal of bacteriology;14715670, 13582143, 13598715;Euretos;4;Clinical chemistry;3880681
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9832614"")";;;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15730339"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/457448"")";;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Journal of biochemistry;9832614;Euretos, Euretos;4, 4;Sports medicine (Auckland, N.Z.), Histochemistry;15730339, 457448
bifidobacterium pseudolongum;4679329;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12100587"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;augments, produces, affects, disrupts, does not affect;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22750052"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15730339"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25618331"")";metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Letters in applied microbiology;12100587;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Molecular and cellular endocrinology, Sports medicine (Auckland, N.Z.), Cell stress & chaperones, Peritoneal dialysis international : journal of the International Society for Peritoneal Dialysis, Physiology & behavior;22750052, 15730339, 25618331, 9848629, 2075204
bifidobacterium adolescentis;4679305;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21538547"")";;;adenine nucleotides;769984;['Nucleic Acid, Nucleoside, or Nucleotide', 'Pharmacologic Substance', 'Biologically Active Substance'];2755;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3916224"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Proteins;21538547;Euretos;4;Molekuliarnaia genetika, mikrobiologiia i virusologiia;3916224
bifidobacterium adolescentis;4679305;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21570698"")";;;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;affects, disrupts, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17485409"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24076189"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1966803"")";metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Marine pollution bulletin;21570698;Euretos, Euretos, Euretos;4, 4, 4;Frontiers in bioscience : a journal and virtual library, Journal of molecular biology, In vivo (Athens, Greece);17485409, 24076189, 1966803
bifidobacterium adolescentis;4679305;['Bacterium'];is part of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9424559"")";;;protein complex;2845482;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];6848;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16735476"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Euretos, Pubmed;4;Mikrobiologiia;9424559;Euretos;4;Proceedings of the National Academy of Sciences of the United States of America;16735476
desulfovibrio piger;4679202;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18709355"")";;;membrane proteins;7248830;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];15392;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17357278"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Archives of microbiology;18709355;Euretos;4;Advances in medical sciences;17357278
desulfovibrio piger;4679202;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/187572"")";;;cytochromes c';1054296;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];4052;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25342966"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Journal of bacteriology;187572;Euretos;4;Biotechnology for biofuels;25342966
bacteroides caccae;4678901;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15214734"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;augments, produces, affects, does not affect, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22750052"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15730339"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25618331"")";metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Letters in applied microbiology;15214734;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Molecular and cellular endocrinology, Sports medicine (Auckland, N.Z.), Cell stress & chaperones, Peritoneal dialysis international : journal of the International Society for Peritoneal Dialysis, Physiology & behavior;22750052, 15730339, 25618331, 9848629, 2075204
bacteroides ovatus;4678856;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19736360"")";;;growth factor;770571;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];11432;produces, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23479168"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3525120"")";;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Gut;19736360;Euretos, Euretos;4, 4;Genetics and molecular research : GMR, Endocrinology;23479168, 3525120
bacteroides ovatus;4678856;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2096397"")";;;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;affects, disrupts, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17485409"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24076189"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1966803"")";metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Plasmid;2096397;Euretos, Euretos, Euretos;4, 4, 4;Frontiers in bioscience : a journal and virtual library, Journal of molecular biology, In vivo (Athens, Greece);17485409, 24076189, 1966803
bacteroides ovatus;4678856;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19622749"")";;;putative uncharacterized protein encoded by mir7-3hg (homo sapiens);385479;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Biologically Active Substance', 'Immunologic Factor'];45431;produces, causes, affects, augments, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26214752"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24669207"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24882717"")";metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;The Journal of biological chemistry;19622749;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Journal of proteome research, Current neuropharmacology, Discovery medicine, Asian Pacific journal of cancer prevention : APJCP, Nutrition & metabolism;26214752, 24669207, 24882717, 25987023, 22998770
