Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1100405"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/350832"")";;lipoproteins;1308241;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];16969;causes, augments, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19540743"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14738894"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8161176"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Journal of bacteriology;1100405, 350832;Euretos, Euretos, Euretos;4, 4, 4;Microbiological research, Microbes and infection, Applied and environmental microbiology;19540743, 14738894, 8161176
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5775124"")";;;arginine;1230953;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];11226;treats, affects, is associated with, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22622404"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17827067"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1375934"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Journal of general microbiology;5775124;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Critical care medicine, Clinical immunology (Orlando, Fla.), The Journal of biological chemistry, The Journal of surgical research;22622404, 17827067, 1375934, 3259997
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6030464"")";;;methionine;1186609;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];11461;disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19837899"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22571601"")";;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Journal of general microbiology;6030464;Euretos, Euretos;4, 4;The Journal of experimental biology, The British journal of nutrition;19837899, 22571601
proteus mirabilis;943113;['Bacterium', 'Species'];produces, is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2179424"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6997229"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3291857"")";urease;110355;['Amino Acid, Peptide, or Protein', 'Enzyme'];2816;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9453612"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of infectious diseases, Investigative urology, The Biochemical journal;2179424, 6997229, 3291857;Euretos;4;Infection and immunity;9453612
proteus mirabilis;943113;['Bacterium', 'Species'];interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/344297"")";;;colistin;1037098;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Antibiotic'];1108;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25118236"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;The Journal of antibiotics;344297;Euretos;4;mBio;25118236
clostridium septicum;594669;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11160009"")";;;mucins;736383;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];3950;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26420872"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Infection and immunity;11160009;Euretos;4;Proceedings of the National Academy of Sciences of the United States of America;26420872
clostridium septicum;594669;['Bacterium', 'Species'];is location of, is part of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1221680"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1253001"")";;bacteriocin;585338;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];1498;causes, affects, produces, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15611086"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17827971"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9726871"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed;4, 4;Zentralblatt fur Bakteriologie, Parasitenkunde, Infektionskrankheiten und Hygiene. Erste Abteilung Originale. Reihe A: Medizinische Mikrobiologie und Parasitologie, Canadian journal of microbiology;1221680, 1253001;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;The Journal of biological chemistry, Journal of molecular microbiology and biotechnology, Applied and environmental microbiology, Canadian journal of microbiology;15611086, 17827971, 9726871, 6257358
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13124941"")";;;immune sera;331489;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];11045;does not affect, augments, produces, is associated with, affects, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19868241"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6573300"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2501388"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Annales de l'Institut Pasteur;13124941;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;The Journal of experimental medicine, Immunological communications, Journal of immunology (Baltimore, Md. : 1950), Archivum immunologiae et therapiae experimentalis, The Journal of hygiene, Avian diseases;19868241, 6573300, 2501388, 7004396, 163275, 6255925
clostridium septicum;594669;['Bacterium', 'Species'];produces, is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19632260"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12900403"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12356721"")";phospholipase c;236586;['Amino Acid, Peptide, or Protein', 'Enzyme'];5556;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4307059"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Toxicon : official journal of the International Society on Toxinology, The Journal of biological chemistry, The EMBO journal;19632260, 12900403, 12356721;Euretos;4;Zhurnal mikrobiologii, epidemiologii, i immunobiologii;4307059
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9832614"")";;;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;causes, affects, augments, produces, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19833250"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22102287"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20700993"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Journal of biochemistry;9832614;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Vaccine, The Journal of biological chemistry, Revista medico-chirurgicala a Societatii de Medici si Naturalisti din Iasi, The British journal of nutrition, Journal of virology;19833250, 22102287, 20700993, 25391524, 2535742
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7804004"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2034213"")";;neuraminidase;121342;['Amino Acid, Peptide, or Protein', 'Enzyme'];4066;affects, augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18499307"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23283953"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4756196"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Glycoconjugate journal, Molecular & general genetics : MGG;7804004, 2034213;Euretos, Euretos, Euretos;4, 4, 4;Vaccine, Journal of virology, Harefuah;18499307, 23283953, 4756196
bifidobacterium adolescentis;4679305;['Bacterium'];is part of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9424559"")";;;protein complex;2845482;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];6848;causes, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22399377"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/335736"")";;immunity;3681582;['Physiologic Function'];2,0;Euretos, Euretos, Pubmed;4;Mikrobiologiia;9424559;Euretos, Euretos;4, 4;Advances in experimental medicine and biology, Zhurnal mikrobiologii, epidemiologii, i immunobiologii;22399377, 335736
bifidobacterium adolescentis;4679305;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22205338"")";;;interleukin-10;2321524;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];7674;produces, causes, augments, disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16826485"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24250513"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17182557"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;International archives of allergy and immunology;22205338;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;The Journal of infectious diseases, Iranian journal of pharmaceutical research : IJPR, Journal of immunology (Baltimore, Md. : 1950), Proceedings of the National Academy of Sciences of the United States of America, The Journal of infectious diseases;16826485, 24250513, 17182557, 20133700, 9498436
desulfovibrio piger;4679202;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18709355"")";;;membrane proteins;7248830;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];15392;augments, does not affect, causes, does not cause, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19900558"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7793356"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8533287"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Archives of microbiology;18709355;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Fish & shellfish immunology, Acta virologica, Veterinary immunology and immunopathology, Infection and immunity, Acta microbiologica Hungarica;19900558, 7793356, 8533287, 15039346, 3326390
desulfovibrio piger;4679202;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18709355"")";;;porin;647265;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];1362;causes, augments, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23665225"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18003602"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7521604"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Archives of microbiology;18709355;Euretos, Euretos, Euretos;4, 4, 4;Cell reports, International immunology, Annals of the New York Academy of Sciences;23665225, 18003602, 7521604
bifidobacterium pseudocatenulatum;4679094;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15242942"")";;;interleukin-10;2321524;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];7674;produces, causes, augments, affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16826485"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24250513"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17182557"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Clinical and diagnostic laboratory immunology;15242942;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;The Journal of infectious diseases, Iranian journal of pharmaceutical research : IJPR, Journal of immunology (Baltimore, Md. : 1950), Proceedings of the National Academy of Sciences of the United States of America, The Journal of infectious diseases;16826485, 24250513, 17182557, 20133700, 9498436
bacteroides ovatus;4678856;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19736360"")";;;growth factor;770571;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];11432;produces, affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24826036"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26636047"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9852629"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Gut;19736360;Euretos, Euretos, Euretos;4, 4, 4;Journal of basic and clinical pharmacy, Frontiers in cellular and infection microbiology, International journal of molecular medicine;24826036, 26636047, 9852629
bacteroides ovatus;4678856;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19622749"")";;;putative uncharacterized protein encoded by mir7-3hg (homo sapiens);385479;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Biologically Active Substance', 'Immunologic Factor'];45431;disrupts, affects, does not augment, does not affect, does not cause, produces, augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22990798"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23092733"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9767603"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;The Journal of biological chemistry;19622749;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4;Methods in molecular biology (Clifton, N.J.), Fish & shellfish immunology, Parasite immunology, Molecular microbiology, Infection and immunity, Immunology and cell biology, Canadian journal of veterinary research = Revue canadienne de recherche veterinaire, Journal of bacteriology;22990798, 23092733, 9767603, 1484492, 6991439, 2722209, 3453264, 4966539
bacteroides ovatus;4678856;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/27118585"")";;;fibronectin type iii domain-containing protein 5 (mus musculus);245084;['Amino Acid, Peptide, or Protein', 'Receptor'];1972;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22474033"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;mBio;27118585;Euretos;4;The Journal of infectious diseases;22474033
bacteroides ovatus;4678856;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15836489"")";;;interleukin-2;2178200;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];8260;causes, does not affect, disrupts, augments, affects, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19768458"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18628433"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7806363"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Journal of applied microbiology;15836489;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;Cancer immunology, immunotherapy : CII, Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology, Infection and immunity, Romanian journal of physiology : physiological sciences, Proceedings of the National Academy of Sciences of the United States of America, Infection and immunity;19768458, 18628433, 7806363, 11000873, 9600957, 10417185
bacteroides ovatus;4678856;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7487028"")";;;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;causes, affects, augments, produces, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19833250"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22102287"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20700993"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;7487028;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Vaccine, The Journal of biological chemistry, Revista medico-chirurgicala a Societatii de Medici si Naturalisti din Iasi, The British journal of nutrition, Journal of virology;19833250, 22102287, 20700993, 25391524, 2535742
bacteroides ovatus;4678856;['Bacterium'];interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15948242"")";;;cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];19025;disrupts, produces, causes, affects, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24826036"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26592184"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23804271"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;World journal of gastroenterology;15948242;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Journal of basic and clinical pharmacy, Scientific reports, The review of diabetic studies : RDS, Molecular immunology, Cancer immunology, immunotherapy : CII;24826036, 26592184, 23804271, 12009571, 8044831
bacteroides vulgatus;4678591;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3200164"")";;;membrane proteins;7248830;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];15392;does not affect, augments, causes, does not cause, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19900558"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7793356"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8533287"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Microbial pathogenesis;3200164;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Fish & shellfish immunology, Acta virologica, Veterinary immunology and immunopathology, Infection and immunity, Acta microbiologica Hungarica;19900558, 7793356, 8533287, 15039346, 3326390
bacteroides vulgatus;4678591;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9691430"")";;;surface antigens;61370;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2778;affects, produces, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15546604"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2580907"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6202781"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Acta microbiologica Polonica;9691430;Euretos, Euretos, Euretos;4, 4, 4;Journal of the neurological sciences, Journal of immunology (Baltimore, Md. : 1950), Journal of immunology (Baltimore, Md. : 1950);15546604, 2580907, 6202781
bacteroides vulgatus;4678591;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26303108"")";;;neuraminidase;121342;['Amino Acid, Peptide, or Protein', 'Enzyme'];4066;affects, augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18499307"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23283953"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4756196"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Nature communications;26303108;Euretos, Euretos, Euretos;4, 4, 4;Vaccine, Journal of virology, Harefuah;18499307, 23283953, 4756196
bacteroides vulgatus;4678591;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23160728"")";;;helicase;1056766;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance', 'Enzyme'];2062;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23567047"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Journal of structural and functional genomics;23160728;Euretos;4;Biochimica et biophysica acta;23567047
bacteroides uniformis;4678570;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25465128"")";;;amidase;30088;['Amino Acid, Peptide, or Protein', 'Enzyme'];1091;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25841371"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Structure (London, England : 1993);25465128;Euretos;4;International journal of biological macromolecules;25841371
bacteroides uniformis;4678570;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7926664"")";;;neuraminidase;121342;['Amino Acid, Peptide, or Protein', 'Enzyme'];4066;affects, augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18499307"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23283953"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4756196"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;FEMS microbiology letters;7926664;Euretos, Euretos, Euretos;4, 4, 4;Vaccine, Journal of virology, Harefuah;18499307, 23283953, 4756196
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4147162"")";;;oxidoreductase;692621;['Amino Acid, Peptide, or Protein', 'Enzyme'];14860;affects, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20629523"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25862821"")";;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;The Journal of biological chemistry;4147162;Euretos, Euretos;4, 4;Leukemia & lymphoma, Journal of immunology (Baltimore, Md. : 1950);20629523, 25862821
megasphaera elsdenii;4676904;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7306882"")";;;phosphotransferases;627548;['Amino Acid, Peptide, or Protein', 'Enzyme'];16058;augments, disrupts, causes, affects, does not affect;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16785235"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26765243"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24776930"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Euretos, Pubmed;4;Canadian journal of microbiology;7306882;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;The Journal of biological chemistry, The New phytologist, Nature chemical biology, Cell, Cell host & microbe;16785235, 26765243, 24776930, 12062102, 20413097
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7016115"")";;;ferredoxin;311086;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];1565;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6768798"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;The Biochemical journal;7016115;Euretos;4;Journal of immunology (Baltimore, Md. : 1950);6768798
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/864718"")";;;cysteine;2633823;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];11300;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24285094"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Journal of molecular evolution;864718;Euretos;4;Molecular plant;24285094
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9671517"")";;;glutamine;158534;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];7254;is associated with, affects, augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21266696"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22100191"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25049613"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Biochemistry;9671517;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Nutrition in clinical practice : official publication of the American Society for Parenteral and Enteral Nutrition, Veterinary immunology and immunopathology, Asian-Australasian journal of animal sciences, JPEN. Journal of parenteral and enteral nutrition;21266696, 22100191, 25049613, 11688940
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11526013"")";;;lantibiotics;2065037;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];271;does not produce, does not affect, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21602391"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10658659"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8559062"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;11526013;Euretos, Euretos, Euretos;4, 4, 4;Applied and environmental microbiology, Microbiology (Reading, England), Molecular microbiology;21602391, 10658659, 8559062
mitsuokella multacida;4676534;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19344649"")";;;membrane proteins;7248830;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];15392;does not affect, augments, causes, does not cause, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19900558"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7793356"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8533287"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Anaerobe;19344649;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Fish & shellfish immunology, Acta virologica, Veterinary immunology and immunopathology, Infection and immunity, Acta microbiologica Hungarica;19900558, 7793356, 8533287, 15039346, 3326390
collinsella aerofaciens;4676302;['Bacterium'];interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16203120"")";;;cytochrome p450;1133160;['Amino Acid, Peptide, or Protein', 'Enzyme'];9320;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6617839"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Toxicology in vitro : an international journal published in association with BIBRA;16203120;Euretos;4;Farmakologiia i toksikologiia;6617839
