Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
bifidobacterium dentium;3679438;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23659237"")";;;vitamin k;1261558;['Chemical Viewed Structurally', 'Lipid', 'Pharmacologic Substance', 'Vitamin'];2271;is associated with, prevents, predisposes, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19949268"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17287908"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12016992"")";osteoporosis;267197;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;European journal of oral sciences;23659237;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Clinical calcium, Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA, Wei sheng yan jiu = Journal of hygiene research, Medical hypotheses;19949268, 17287908, 12016992, 20378261
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;quercetin;657382;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Vitamin'];12638;is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18468581"")";;;helper-inducer t-lymphocyte;2629669;['Cell'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;Euretos;4;Biochemical pharmacology;18468581
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;quercetin;657382;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Vitamin'];12638;is location of, disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19889883"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26397912"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6527391"")";intestines;649446;['Body Part, Organ, or Organ Component'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;Euretos, Euretos, Euretos;4, 4, 4;Drug metabolism and disposition: the biological fate of chemicals, Journal of colloid and interface science, The Journal of toxicological sciences;19889883, 26397912, 6527391
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4875411"")";;;vitamin k 2;328188;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Vitamin'];975;is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1539565"")";;;intestines;649446;['Body Part, Organ, or Organ Component'];2,0;Euretos, Pubmed;4;The Biochemical journal;4875411;Euretos;4;The American journal of gastroenterology;1539565
bifidobacterium dentium;3679438;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23659237"")";;;vitamin k;1261558;['Chemical Viewed Structurally', 'Lipid', 'Pharmacologic Substance', 'Vitamin'];2271;affects, is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20116943"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/820331"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5789139"")";intestines;649446;['Body Part, Organ, or Organ Component'];2,0;Euretos, Pubmed;4;European journal of oral sciences;23659237;Euretos, Euretos, Euretos;4, 4, 4;Early human development, Bibliotheca nutritio et dieta, California medicine;20116943, 820331, 5789139
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;quercetin;657382;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Vitamin'];12638;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24626097"")";;;anemia;835245;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;Euretos;4;Integrative cancer therapies;24626097
bifidobacterium dentium;3679438;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23659237"")";;;vitamin k;1261558;['Chemical Viewed Structurally', 'Lipid', 'Pharmacologic Substance', 'Vitamin'];2271;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16579093"")";;;intestinal diseases;396567;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;European journal of oral sciences;23659237;Euretos;4;Journal of traditional Chinese medicine = Chung i tsa chih ying wen pan;16579093
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;quercetin;657382;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Vitamin'];12638;affects, augments, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23353698"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25830055"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25096193"")";b-lymphocytes;40470;['Cell'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;Euretos, Euretos, Euretos;4, 4, 4;Biochemical pharmacology, Journal of pharmacopuncture, Food & function;23353698, 25830055, 25096193
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;quercetin;657382;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Vitamin'];12638;treats, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18026696"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18187018"")";;hypersensitivity;172573;['Finding', 'Pathologic Function'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;Euretos, Euretos;4, 4;Inflammation research : official journal of the European Histamine Research Society ... [et al.], Journal of biological regulators and homeostatic agents;18026696, 18187018
bifidobacterium dentium;3679438;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23659237"")";;;vitamin k;1261558;['Chemical Viewed Structurally', 'Lipid', 'Pharmacologic Substance', 'Vitamin'];2271;predisposes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14967065"")";;;hypersensitivity;172573;['Finding', 'Pathologic Function'];2,0;Euretos, Pubmed;4;European journal of oral sciences;23659237;Euretos;4;American journal of cardiovascular drugs : drugs, devices, and other interventions;14967065
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;quercetin;657382;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Vitamin'];12638;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10972088"")";;;t-lymphocyte;164375;['Cell'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;Euretos;4;Molecular medicine (Cambridge, Mass.);10972088
bifidobacterium dentium;3679438;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23659237"")";;;vitamin k;1261558;['Chemical Viewed Structurally', 'Lipid', 'Pharmacologic Substance', 'Vitamin'];2271;is associated with, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18144805"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3575131"")";;celiac disease;264393;['Finding', 'Disease or Syndrome', 'Neoplastic Process'];2,0;Euretos, Pubmed;4;European journal of oral sciences;23659237;Euretos, Euretos;4, 4;Nordisk medicin, La Pediatria medica e chirurgica : Medical and surgical pediatrics;18144805, 3575131
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;quercetin;657382;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Vitamin'];12638;affects, is location of, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3002387"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7349882"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6450623"")";neutrophil;907918;['Cell'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;Euretos, Euretos, Euretos;4, 4, 4;Biochemical pharmacology, Biochimica et biophysica acta, Blood;3002387, 7349882, 6450623
bifidobacterium dentium;3679438;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23659237"")";;;vitamin k;1261558;['Chemical Viewed Structurally', 'Lipid', 'Pharmacologic Substance', 'Vitamin'];2271;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6276468"")";;;neutrophil;907918;['Cell'];2,0;Euretos, Pubmed;4;European journal of oral sciences;23659237;Euretos;4;Journal of immunology (Baltimore, Md. : 1950);6276468
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;quercetin;657382;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Vitamin'];12638;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20607810"")";;;arthritis;550678;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;Euretos;4;Journal of pharmaceutical sciences;20607810
bifidobacterium dentium;3679438;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23659237"")";;;vitamin k;1261558;['Chemical Viewed Structurally', 'Lipid', 'Pharmacologic Substance', 'Vitamin'];2271;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17681015"")";;;arthritis;550678;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;European journal of oral sciences;23659237;Euretos;4;The FEBS journal;17681015
