Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12101306"")";;;toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;affects, is associated with, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25283728"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1953359"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3058560"")";intestinal infectious disease (disorder);3697460;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Microbiology (Reading, England);12101306;Euretos, Euretos, Euretos;4, 4, 4;Research in microbiology, Arkhiv patologii, Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association;25283728, 1953359, 3058560
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17128973"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;causes, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16483819"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1854599"")";;intestinal infectious disease (disorder);3697460;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biochemistry;17128973;Euretos, Euretos;4, 4;Microbes and infection, International journal of food microbiology;16483819, 1854599
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14715670"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13582143"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13598715"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;affects, is associated with, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25283728"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1953359"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3058560"")";intestinal infectious disease (disorder);3697460;['Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of biological chemistry, Zhurnal mikrobiologii, epidemiologii, i immunobiologii, Journal of bacteriology;14715670, 13582143, 13598715;Euretos, Euretos, Euretos;4, 4, 4;Research in microbiology, Arkhiv patologii, Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association;25283728, 1953359, 3058560
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12911336"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;causes, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16483819"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1854599"")";;intestinal infectious disease (disorder);3697460;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biotechnology and applied biochemistry;12911336;Euretos, Euretos;4, 4;Microbes and infection, International journal of food microbiology;16483819, 1854599
clostridium tetani;330973;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1874121"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14931885"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14314102"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;affects, is associated with, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25283728"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1953359"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3058560"")";intestinal infectious disease (disorder);3697460;['Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Disease-a-month : DM, Vojnosanitetski pregled, Surgery, gynecology & obstetrics;1874121, 14931885, 14314102;Euretos, Euretos, Euretos;4, 4, 4;Research in microbiology, Arkhiv patologii, Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association;25283728, 1953359, 3058560
clostridium tetani;330973;['Bacterium', 'Species'];interacts with, is part of, is location of, is associated with, interacts with, produces, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23299659"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23314360"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9826344"")";tetanus toxin;172277;['Amino Acid, Peptide, or Protein', 'Hazardous or Poisonous Substance'];1076;augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19805525"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9809552"")";;immunity;3681582;['Physiologic Function'];43,0;Euretos, Euretos, Euretos, Euretos, Euretos, SNMI, SNMI, Pubmed, Pubmed, Pubmed, Pubmed, LNC, SNMI, MEDCIN, LNC, SNMI, MSH;4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Toxins, Journal of microbiology and biotechnology, Infection and immunity, The Journal of biological chemistry, umls, umls, umls, umls, umls, umls;23299659, 23314360, 9826344, 7829513, C0009064, C0009064, C0009064, C0039617, C0039617, C0039617;Euretos, Euretos;4, 4;Infection and immunity, Nature medicine;19805525, 9809552
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4613972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6278022"")";;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;augments, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/786209"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4725697"")";;immunity;3681582;['Physiologic Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Medycyna doswiadczalna i mikrobiologia, Journal of immunology (Baltimore, Md. : 1950);4613972, 6278022;Euretos, Euretos;4, 4;Archivum immunologiae et therapiae experimentalis, Infection and immunity;786209, 4725697
proteus mirabilis;943113;['Bacterium', 'Species'];produces, is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24771125"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17005777"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12488561"")";virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;disrupts, affects, is associated with, augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23345508"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26287606"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20670294"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Antonie van Leeuwenhoek, Journal of medical microbiology, Journal of medical microbiology;24771125, 17005777, 12488561;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Journal of virology, PloS one, Cellular microbiology, Cell reports, Infection and immunity;23345508, 26287606, 20670294, 26586425, 7509313
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12101306"")";;;toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;produces, affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20554248"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9579022"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3545818"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Microbiology (Reading, England);12101306;Euretos, Euretos, Euretos;4, 4, 4;Trends in molecular medicine, Toxicological sciences : an official journal of the Society of Toxicology, The EMBO journal;20554248, 9579022, 3545818
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17128973"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;disrupts, affects, is associated with, augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23345508"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26287606"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20670294"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Biochemistry;17128973;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Journal of virology, PloS one, Cellular microbiology, Cell reports, Infection and immunity;23345508, 26287606, 20670294, 26586425, 7509313
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14715670"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13582143"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13598715"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;produces, affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20554248"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9579022"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3545818"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of biological chemistry, Zhurnal mikrobiologii, epidemiologii, i immunobiologii, Journal of bacteriology;14715670, 13582143, 13598715;Euretos, Euretos, Euretos;4, 4, 4;Trends in molecular medicine, Toxicological sciences : an official journal of the Society of Toxicology, The EMBO journal;20554248, 9579022, 3545818
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/453682"")";;;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;augments, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/786209"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4725697"")";;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;American journal of veterinary research;453682;Euretos, Euretos;4, 4;Archivum immunologiae et therapiae experimentalis, Infection and immunity;786209, 4725697
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15003646"")";;;tetanus toxin fragment c;864516;['Amino Acid, Peptide, or Protein', 'Hazardous or Poisonous Substance'];77;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12413664"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Vaccine;15003646;Euretos;4;FEMS microbiology reviews;12413664
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12911336"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;affects, disrupts, is associated with, augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23345508"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26287606"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20670294"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Biotechnology and applied biochemistry;12911336;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Journal of virology, PloS one, Cellular microbiology, Cell reports, Infection and immunity;23345508, 26287606, 20670294, 26586425, 7509313
clostridium tetani;330973;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1874121"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14931885"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14314102"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;produces, affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20554248"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9579022"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3545818"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Disease-a-month : DM, Vojnosanitetski pregled, Surgery, gynecology & obstetrics;1874121, 14931885, 14314102;Euretos, Euretos, Euretos;4, 4, 4;Trends in molecular medicine, Toxicological sciences : an official journal of the Society of Toxicology, The EMBO journal;20554248, 9579022, 3545818
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4931217"")";;;leukotoxin;1294937;['Pharmacologic Substance', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];705;disrupts, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8712511"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12713895"")";;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Mikrobiolohichnyi zhurnal;4931217;Euretos, Euretos;4, 4;American journal of veterinary research, Veterinary microbiology;8712511, 12713895
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4613972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6278022"")";;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9888659"")";;;intestinal motility;204816;['Organ or Tissue Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Medycyna doswiadczalna i mikrobiologia, Journal of immunology (Baltimore, Md. : 1950);4613972, 6278022;Euretos;4;Pancreas;9888659
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12101306"")";;;toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2495734"")";;;intestinal motility;204816;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Microbiology (Reading, England);12101306;Euretos;4;The American journal of physiology;2495734
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14715670"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13582143"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13598715"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2495734"")";;;intestinal motility;204816;['Organ or Tissue Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of biological chemistry, Zhurnal mikrobiologii, epidemiologii, i immunobiologii, Journal of bacteriology;14715670, 13582143, 13598715;Euretos;4;The American journal of physiology;2495734
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/453682"")";;;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9888659"")";;;intestinal motility;204816;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;American journal of veterinary research;453682;Euretos;4;Pancreas;9888659
clostridium tetani;330973;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1874121"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14931885"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14314102"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2495734"")";;;intestinal motility;204816;['Organ or Tissue Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Disease-a-month : DM, Vojnosanitetski pregled, Surgery, gynecology & obstetrics;1874121, 14931885, 14314102;Euretos;4;The American journal of physiology;2495734
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12101306"")";;;toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;prevents, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9513757"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6353595"")";;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Microbiology (Reading, England);12101306;Euretos, Euretos;4, 4;Blood purification, Seminars in liver disease;9513757, 6353595
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14715670"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13582143"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13598715"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;prevents, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9513757"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6353595"")";;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of biological chemistry, Zhurnal mikrobiologii, epidemiologii, i immunobiologii, Journal of bacteriology;14715670, 13582143, 13598715;Euretos, Euretos;4, 4;Blood purification, Seminars in liver disease;9513757, 6353595
clostridium tetani;330973;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7893219"")";;;botulinum toxins;931363;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Hazardous or Poisonous Substance'];2357;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20689210"")";;;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Arquivos de neuro-psiquiatria;7893219;Euretos;4;Indian journal of ophthalmology;20689210
clostridium tetani;330973;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1874121"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14931885"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14314102"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;prevents, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9513757"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6353595"")";;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Disease-a-month : DM, Vojnosanitetski pregled, Surgery, gynecology & obstetrics;1874121, 14931885, 14314102;Euretos, Euretos;4, 4;Blood purification, Seminars in liver disease;9513757, 6353595
proteus mirabilis;943113;['Bacterium', 'Species'];produces, is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24771125"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17005777"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12488561"")";virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16388392"")";;;bacteriuria;2080218;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Antonie van Leeuwenhoek, Journal of medical microbiology, Journal of medical microbiology;24771125, 17005777, 12488561;Euretos;4;Pediatric nephrology (Berlin, Germany);16388392
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17128973"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16388392"")";;;bacteriuria;2080218;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biochemistry;17128973;Euretos;4;Pediatric nephrology (Berlin, Germany);16388392
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12911336"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16388392"")";;;bacteriuria;2080218;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biotechnology and applied biochemistry;12911336;Euretos;4;Pediatric nephrology (Berlin, Germany);16388392
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4613972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6278022"")";;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;is compared with, coexists with, coexists with, interacts with, inhibits, does not interact with, stimulates, inhibits, does not inhibit, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18460841"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23223798"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11344388"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Medycyna doswiadczalna i mikrobiologia, Journal of immunology (Baltimore, Md. : 1950);4613972, 6278022;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4;The Journal of veterinary medical science, Integrative biology : quantitative biosciences from nano to macro, World journal of surgery, Revista cubana de medicina tropical, Antimicrobial agents and chemotherapy, The Japanese journal of experimental medicine, Anaesthesia and intensive care, Antibiotiki, Progress in clinical and biological research, Nihon Geka Gakkai zasshi;18460841, 23223798, 11344388, 9842265, 4157338, 6991738, 2653093, 329749, 388463, 3747989
proteus mirabilis;943113;['Bacterium', 'Species'];produces, is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24771125"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17005777"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12488561"")";virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;interacts with, inhibits, coexists with, stimulates, interacts with, coexists with, inhibits, is compared with, stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25149517"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21294156"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26392502"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Antonie van Leeuwenhoek, Journal of medical microbiology, Journal of medical microbiology;24771125, 17005777, 12488561;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4;Applied and environmental microbiology, Proteins, Antimicrobial agents and chemotherapy, Journal of microbiology (Seoul, Korea), Bioorganic & medicinal chemistry, Journal of clinical microbiology, Microbiology and molecular biology reviews : MMBR, The Journal of infection, Infection;25149517, 21294156, 26392502, 18758736, 25638499, 23885001, 11381099, 9515676, 9561376
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12101306"")";;;toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;is higher than, does not stimulate, is compared with, inhibits, stimulates, interacts with, coexists with, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26259815"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19220343"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12208998"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Microbiology (Reading, England);12101306;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4;Infection and immunity, Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases, Microbiology and molecular biology reviews : MMBR, Applied microbiology, Acta pathologica, microbiologica, et immunologica Scandinavica. Section B, Microbiology, Gut, Antibiotiki;26259815, 19220343, 12208998, 1115496, 3088910, 7461475, 13816040
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17128973"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;interacts with, inhibits, coexists with, interacts with, stimulates, coexists with, inhibits, is compared with, stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25149517"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21294156"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26392502"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Biochemistry;17128973;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4;Applied and environmental microbiology, Proteins, Antimicrobial agents and chemotherapy, Journal of microbiology (Seoul, Korea), Bioorganic & medicinal chemistry, Journal of clinical microbiology, Microbiology and molecular biology reviews : MMBR, The Journal of infection, Infection;25149517, 21294156, 26392502, 18758736, 25638499, 23885001, 11381099, 9515676, 9561376
