Fusobacterium ulcerans ATCC 49185;No mapping available
Fusobacterium varium ATCC 27725;No mapping available
Helicobacter bilis ATCC 43879;No mapping available
Helicobacter canadensis MIT 98-5491;No mapping available
Helicobacter cinaedi CCUG 18818;No mapping available
Helicobacter pullorum MIT 98-5489;No mapping available
Helicobacter winghamensis ATCC BAA-430;No mapping available
Holdemania filiformis DSM 12042;No mapping available
Lactobacillus acidophilus ATCC 4796;No mapping available
Lactobacillus amylolyticus DSM 11664;No mapping available
Lactobacillus antri DSM 16041;No mapping available
Lactobacillus brevis ATCC 367;No mapping available
Lactobacillus buchneri ATCC 11577;No mapping available
Lactobacillus casei ATCC 334;No mapping available
Lactobacillus fermentum ATCC 14931;No mapping available
Lactobacillus fermentum IFO 3956;No mapping available
Lactobacillus gasseri ATCC 33323;No mapping available
Lactobacillus helveticus DPC 4571;No mapping available
Lactobacillus helveticus DSM 20075;No mapping available
Lactobacillus hilgardii ATCC 8290;No mapping available
Lactobacillus johnsonii NCC 533;No mapping available
Lactobacillus reuteri DSM 20016;No mapping available
Lactobacillus reuteri JCM 1112;No mapping available
Lactobacillus rhamnosus Lc 705;No mapping available
Lactobacillus ruminis ATCC 25644;No mapping available
Lactobacillus salivarius ATCC 11741;No mapping available
Lactobacillus ultunensis DSM 16047;No mapping available
Listeria grayi DSM 20601;No mapping available
Methanobrevibacter smithii ATCC 35061;No mapping available
Methanobrevibacter smithii DSM 2374;No mapping available
Methanobrevibacter smithii DSM 2375;No mapping available
Methanosphaera stadtmanae DSM 3091;No mapping available
Mitsuokella multacida DSM 20544;No mapping available
Parabacteroides distasonis ATCC 8503;No mapping available
Parabacteroides johnsonii DSM 18315;No mapping available
Parabacteroides merdae ATCC 43184;No mapping available
Parvimonas micra ATCC 33270;No mapping available
Porphyromonas gingivalis ATCC 33277;No mapping available
Prevotella copri DSM 18205;No mapping available
Proteus penneri ATCC 35198;No mapping available
Providencia alcalifaciens DSM 30120;No mapping available
Providencia rettgeri DSM 1131;No mapping available
Providencia rustigianii DSM 4541;No mapping available
Providencia stuartii ATCC 25827;No mapping available
Roseburia inulinivorans DSM 16841;No mapping available
Ruminococcus gnavus ATCC 29149;No mapping available
Ruminococcus lactaris ATCC 29176;No mapping available
Ruminococcus obeum ATCC 29174;No mapping available
Ruminococcus torques ATCC 27756;No mapping available
Subdoligranulum variabile DSM 15176;No mapping available
Weissella paramesenteroides ATCC 33313;No mapping available
Wolinella succinogenes DSM 1740;No mapping available
Bacteroides ovatus SD CC 2a;No mapping available
Bacteroides ovatus SD CMC 3f;No mapping available
Bacteroides xylanisolvens SD CC 1b;No mapping available
Bifidobacterium animalis subsp. lactis AD011;No mapping available
Bifidobacterium animalis subsp. lactis Bl-04;No mapping available
Bifidobacterium longum subsp. longum F8;No mapping available
Bifidobacterium longum subsp. longum JDM301;No mapping available
Escherichia coli B str. REL606;No mapping available
Escherichia coli O103:H2 str. 12009;No mapping available
Escherichia coli O111:H- str. 11128;No mapping available
Escherichia coli O127:H6 str. E2348/69;No mapping available
Escherichia coli O157:H7 str. EC4115;No mapping available
Escherichia coli O157:H7 str. Sakai;No mapping available
Escherichia coli O157:H7 str. TW14359;No mapping available
Escherichia coli O26:H11 str. 11368;No mapping available
Escherichia coli O55:H7 str. CB9615;No mapping available
Lactobacillus paracasei subsp. paracasei 8700:2;No mapping available
Lactobacillus sakei subsp. sakei 23K;No mapping available
Bifidobacterium animalis subsp. lactis DSM 10140;No mapping available
Bifidobacterium longum subsp. infantis ATCC 15697;No mapping available
Bifidobacterium longum subsp. infantis ATCC 55813;No mapping available
Bifidobacterium longum subsp. infantis CCUG 52486;No mapping available
Desulfovibrio desulfuricans subsp. desulfuricans str. G20;No mapping available
Enterobacter cloacae subsp. cloacae ATCC 13047;No mapping available
Enterobacter cloacae subsp. cloacae NCTC 9394;No mapping available
Escherichia coli str. K-12 substr. DH10B;No mapping available
Escherichia coli str. K-12 substr. MG1655;No mapping available
Escherichia coli str. K-12 substr. W3110;No mapping available
Fusobacterium nucleatum subsp. nucleatum ATCC 23726;No mapping available
Fusobacterium nucleatum subsp. nucleatum ATCC 25586;No mapping available
Lactobacillus brevis subsp. gravesensis ATCC 27305;No mapping available
Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842;No mapping available
Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365;No mapping available
Lactobacillus paracasei subsp. paracasei ATCC 25302;No mapping available
Lactobacillus plantarum subsp. plantarum ATCC 14917;No mapping available
Leuconostoc mesenteroides subsp. cremoris ATCC 19254;No mapping available
Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293;No mapping available
Streptococcus infantarius subsp. infantarius ATCC BAA-102;No mapping available
Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67;No mapping available
Salmonella enterica subsp. enterica serovar Typhi str. CT18;No mapping available
Salmonella enterica subsp. enterica serovar Typhi str. Ty2;No mapping available
Salmonella enterica subsp. enterica serovar Typhimurium str. LT2;No mapping available
Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150;No mapping available
Bifidobacterium longum longum;No mapping available
Bifidobacterium longum infantis;No mapping available
Bacteroides fragilis;[{'id': '1223848', 'name': 'bacteroides fragilis', 'synonyms': [{'name': 'c0004663', 'source': 'umls'}, {'name': 'bacteroides fragilis', 'source': 'umls'}, {'name': 'pseudobacterium uncatum', 'source': 'umls'}, {'name': 'bacteroides incommunis', 'source': 'umls'}, {'name': 'bacteroides fragilis ss. fragilis', 'source': 'umls'}, {'name': 'd001441', 'source': 'umls'}, {'name': 'bacillus fragilis veillon and zuber 1898', 'source': 'umls'}, {'name': 'bacteroides fragilis', 'source': 'conceptwiki'}, {'name': 'ristella incommunis', 'source': 'umls'}, {'name': 'bacteroides fragilis', 'source': 'umls'}, {'name': 'bacfg', 'source': 'conceptwiki'}, {'name': 'bacteroides fragilis', 'source': 'umls'}, {'name': 'bacteroides fragilis (organism)', 'source': 'umls'}, {'name': 'bacteroides fragilis', 'source': 'umls'}, {'name': 'pseudobacterium fragilis', 'source': 'umls'}, {'name': 'sphaerophorus intermedius', 'source': 'umls'}, {'name': 'bacteroides fragilis', 'source': 'umls'}, {'name': 'bacteroides fragilis', 'source': 'umls'}, {'name': 'bacteroides fragilis (veillon and zuber 1898) castellani and chalmers 1919', 'source': 'umls'}, {'name': 'ristella fragilis', 'source': 'umls'}, {'name': 'bacteroides fragilis', 'source': 'umls'}, {'name': 'ncbitaxon:817', 'source': 'efo'}, {'name': 'c0004663', 'source': 'conceptwiki'}, {'name': 'bacteroides inaequalis', 'source': 'umls'}, {'name': 'pseudobacterium inaequalis', 'source': 'umls'}, {'name': 'd001441', 'source': 'conceptwiki'}, {'name': 'bacteroides fragilis', 'source': 'umls'}, {'name': 'sphaerophorus inaequalis', 'source': 'umls'}, {'name': 'ristella uncata', 'source': 'umls'}, {'name': 'bacteroides uncatus', 'source': 'umls'}, {'name': 'fusiformis fragilis', 'source': 'umls'}, {'name': 'bacillus fragilis', 'source': 'umls'}, {'name': 'bacillus fragilis', 'source': 'umls'}, {'name': 'pseudobacterium incommunis', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007', 'T9998']}, {'id': '3819803', 'name': 'bacteroides thetaiotaomicron', 'synonyms': [{'name': 'bacteroides fragilis ss. thetaiotamicron', 'source': 'umls'}, {'name': 'pseudobacterium thetaiotaomicron', 'source': 'umls'}, {'name': 'bacillus thetaiotaomicron', 'source': 'umls'}, {'name': 'c0314924', 'source': 'umls'}, {'name': 'bacteroides thetaiotaomicron', 'source': 'umls'}, {'name': 'bacteroides thetaiotaomicron', 'source': 'umls'}, {'name': 'bacteroides thetaiotaomicron', 'source': 'umls'}, {'name': 'bacteroides thetaiotaomicron (distaso 1912) castellani and chalmers 1919', 'source': 'umls'}, {'name': 'bacteroides fragilis subsp. thetaiotaomicron', 'source': 'umls'}, {'name': 'bacteroides thetaiotaomicron', 'source': 'umls'}, {'name': 'ncbitaxon:818', 'source': 'efo'}, {'name': 'sphaerocillus thetaiotaomicron', 'source': 'umls'}, {'name': 'bacteroides thetaiotaomicron (organism)', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4083189', 'name': 'bacteroides fragilis ss. ovatus (4)', 'synonyms': [{'name': 'c0004666', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4083191', 'name': 'bacteroides fragilis ss. distasonis (3)', 'synonyms': [{'name': 'c0004664', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4083192', 'name': 'bacteroides fragilis ss. vulgatus (2)', 'synonyms': [{'name': 'c0004668', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4083194', 'name': 'bacteroides fragilis ss. fragilis (1)', 'synonyms': [{'name': 'c0004665', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4083202', 'name': 'bacteroides fragilis ss. thetaiotaomicron (5)', 'synonyms': [{'name': 'c0004667', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4204924', 'name': 'bacteroides fragilis group', 'synonyms': [{'name': 'bacteroides fragilis group', 'source': 'umls'}, {'name': 'bacteroides fragilis group', 'source': 'umls'}, {'name': 'c1563238', 'source': 'umls'}, {'name': 'bacteroides fragilis group (organism)', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4678591', 'name': 'bacteroides vulgatus', 'synonyms': [{'name': 'bacteroides vulgatus (organism)', 'source': 'umls'}, {'name': 'bacteroides vulgatus', 'source': 'umls'}, {'name': 'bacteroides vulgatus', 'source': 'umls'}, {'name': 'c0314921', 'source': 'umls'}, {'name': 'bacteroides vulgatus', 'source': 'umls'}, {'name': 'bacteroides vulgatus', 'source': 'umls'}, {'name': 'ncbitaxon:821', 'source': 'efo'}, {'name': 'bacteroides fragilis ss. vulgatus', 'source': 'umls'}, {'name': 'bacteroides vulgatus eggerth and gagnon 1933', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4678707', 'name': 'bacteroides stercoris', 'synonyms': [{'name': 'bacteroides stercoris (organism)', 'source': 'umls'}, {'name': 'bacteroides stercoris', 'source': 'umls'}, {'name': 'bacteroides stercoris', 'source': 'umls'}, {'name': 'bacteroides stercoris johnson et al. 1986', 'source': 'umls'}, {'name': 'bacteroides fragilis subsp a', 'source': 'umls'}, {'name': 'bacteroides stercoris', 'source': 'umls'}, {'name': 'bacteroides fragilis subsp. a', 'source': 'umls'}, {'name': 'c0314968', 'source': 'umls'}, {'name': 'bacteroides stercoris', 'source': 'umls'}, {'name': 'bacteroides fragilis subsp a', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4678768', 'name': 'parabacteroides distasonis', 'synonyms': [{'name': 'bacteroides distasonis', 'source': 'umls'}, {'name': 'parabacteroides distasonis', 'source': 'umls'}, {'name': 'bacteroides fragilis ss. distasonis', 'source': 'umls'}, {'name': 'bacteroides fragilis subsp. distasoni', 'source': 'umls'}, {'name': 'bacteroides distasonis (organism)', 'source': 'umls'}, {'name': 'bacteroides distasonis', 'source': 'umls'}, {'name': 'bacteroides distasonis', 'source': 'umls'}, {'name': 'bacteroides distasonis', 'source': 'umls'}, {'name': 'parabacteroides distasonis', 'source': 'umls'}, {'name': 'parabacteroides distasonis', 'source': 'umls'}, {'name': 'c0314922', 'source': 'umls'}, {'name': 'bacteroides distasonis', 'source': 'umls'}, {'name': 'parabacteroides distasonis (organism)', 'source': 'umls'}, {'name': 'pseudobacterium distasonis', 'source': 'umls'}, {'name': 'bacteroides distasonis eggerth and gagnon 1933 (approved lists 1980)', 'source': 'umls'}, {'name': 'ristella distasonis', 'source': 'umls'}, {'name': 'parabacteroides distasonis (eggerth and gagnon 1933) sakamoto and benno 2006', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4678781', 'name': 'parabacteroides merdae', 'synonyms': [{'name': 'parabacteroides merdae', 'source': 'umls'}, {'name': 'bacteroides merdae', 'source': 'umls'}, {'name': 'bacteroides merdae johnson et al. 1986', 'source': 'umls'}, {'name': 'bacteroides merdae', 'source': 'umls'}, {'name': 'bacteroides fragilis t4-1', 'source': 'umls'}, {'name': 'parabacteroides merdae', 'source': 'umls'}, {'name': 'bacteroides fragilis t4-1', 'source': 'umls'}, {'name': 'bacteroides merdae', 'source': 'umls'}, {'name': 'bacteroides merdae', 'source': 'umls'}, {'name': 'bacteroides fragilis t4-1', 'source': 'umls'}, {'name': 'parabacteroides merdae', 'source': 'umls'}, {'name': 'bacteroides fragilis t4-1', 'source': 'umls'}, {'name': 'c0314967', 'source': 'umls'}, {'name': 'bacteroides merdae', 'source': 'umls'}, {'name': 'parabacteroides merdae (organism)', 'source': 'umls'}, {'name': 'parabacteroides merdae (johnson et al. 1986) sakamoto and benno 2006', 'source': 'umls'}, {'name': 'bacteroides merdae (organism)', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4678856', 'name': 'bacteroides ovatus', 'synonyms': [{'name': 'bacteroides ovatus', 'source': 'umls'}, {'name': 'ncbitaxon:28116', 'source': 'efo'}, {'name': 'bacteroides fragilis subsp. ovatus', 'source': 'umls'}, {'name': 'pseudobacterium ovatum', 'source': 'umls'}, {'name': 'bacteroides ovatus', 'source': 'umls'}, {'name': 'pasteurella ovata', 'source': 'umls'}, {'name': 'bacteroides ovatus', 'source': 'umls'}, {'name': 'bacteroides ovatus (organism)', 'source': 'umls'}, {'name': 'bacteroides fragilis ss. ovatus', 'source': 'umls'}, {'name': 'bacteroides ovatus', 'source': 'umls'}, {'name': 'bacteroides ovatus eggerth and gagnon 1933', 'source': 'umls'}, {'name': 'c0314923', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4678901', 'name': 'bacteroides caccae', 'synonyms': [{'name': 'bacteroides fragilis group 3452a', 'source': 'umls'}, {'name': 'bacteroides caccae johnson et al. 1986', 'source': 'umls'}, {'name': 'bacteroides caccae', 'source': 'umls'}, {'name': 'bacteroides caccae (organism)', 'source': 'umls'}, {'name': 'bacteroides fragilis group 3452a', 'source': 'umls'}, {'name': 'bacteroides fragilis group 3452a', 'source': 'umls'}, {'name': 'bacteroides fragilis grp 3452a', 'source': 'umls'}, {'name': 'bacteroides caccae', 'source': 'umls'}, {'name': 'c0314966', 'source': 'umls'}, {'name': 'bacteroides caccae', 'source': 'umls'}, {'name': 'bacteroides fragilis group 3452a', 'source': 'umls'}, {'name': 'bacteroides caccae', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}]
Bacteroides melaninogenicus;[{'id': '1173581', 'name': 'prevotella melaninogenica', 'synonyms': [{'name': 'bacteroides melaninogenicus (organism)', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus', 'source': 'conceptwiki'}, {'name': 'bacteroides melaninogenicus subsp. melaninogenicus', 'source': 'umls'}, {'name': 'prevotella melaninogenica (organism)', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp melaninogenicus', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp melaninogenicus', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp. melaninogenicus (oliver and wherry 1921) roy and kelly 1939', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus (oliver and wherry 1921) roy and kelly 1939 (approved lists 1980)', 'source': 'umls'}, {'name': 'ristella melaninogenica', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus melaninogenicus', 'source': 'umls'}, {'name': 'hemophilus melaninogenicus', 'source': 'umls'}, {'name': 'prevotella melaninogenica', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus', 'source': 'umls'}, {'name': 'prevotella melaninogenica', 'source': 'conceptwiki'}, {'name': 'd001443', 'source': 'umls'}, {'name': 'c0004670', 'source': 'umls'}, {'name': 'prevotella melaninogenica', 'source': 'umls'}, {'name': 'prevotella melaninogenica', 'source': 'umls'}, {'name': 'bacterium melaninogenicum', 'source': 'umls'}, {'name': 'prevotella melaninogenica', 'source': 'umls'}, {'name': '0327-0256', 'source': 'umls'}, {'name': 'prevotella melaninogenica (oliver and wherry 1921) shah and collins 1990 emend. wu et al. 1992', 'source': 'umls'}, {'name': 'bacteroid melaninog melaninog', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus', 'source': 'umls'}, {'name': 'fusiformis nigrescens', 'source': 'umls'}, {'name': 'prevotella melaninogenica', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '1306808', 'name': 'prevotella intermedia', 'synonyms': [{'name': 'c0242938', 'source': 'conceptwiki'}, {'name': 'bacteroides melaninogenicus subsp intermedius', 'source': 'umls'}, {'name': 'bacteroides intermedius', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp intermedius', 'source': 'umls'}, {'name': 'prevotella intermedia', 'source': 'umls'}, {'name': 'bacteroides intermedius', 'source': 'conceptwiki'}, {'name': 'd018713', 'source': 'umls'}, {'name': 'bacteroides intermedius', 'source': 'umls'}, {'name': 'prevotella intermedia', 'source': 'umls'}, {'name': 'prevotella intermedia', 'source': 'umls'}, {'name': 'prevotella intermedia', 'source': 'umls'}, {'name': 'prein', 'source': 'conceptwiki'}, {'name': 'c0242938', 'source': 'umls'}, {'name': 'prevotella intermedia', 'source': 'conceptwiki'}, {'name': 'bacteroides intermedius (holdeman and moore 1970) johnson and holdeman 1983', 'source': 'umls'}, {'name': 'bacteroides intermedia', 'source': 'umls'}, {'name': 'prevotella intermedia (organism)', 'source': 'umls'}, {'name': 'bacteroides intermedia', 'source': 'umls'}, {'name': 'bacteroides intermedius', 'source': 'umls'}, {'name': 'd018713', 'source': 'conceptwiki'}, {'name': 'bacteroid melaninogen intermed', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus ss. intermedius', 'source': 'umls'}, {'name': 'bacteroides intermedius', 'source': 'umls'}, {'name': 'bacteroides intermedius (organism)', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp. intermedius', 'source': 'umls'}, {'name': 'prevotella intermedius', 'source': 'umls'}, {'name': 'prevotella intermedia (holdeman and moore 1970) shah and collins 1990', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp. intermedius holdeman and moore 1970 (approved lists 1980)', 'source': 'umls'}, {'name': 'prevotella intermedia', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007', 'T9998']}, {'id': '3675544', 'name': 'porphyromonas macacae', 'synonyms': [{'name': 'porphyromonas salivosa (love et al. 1987) love et al. 1992', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp macacae', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp macacae', 'source': 'umls'}, {'name': 'c0314964', 'source': 'umls'}, {'name': 'bacteroides macacae (slots and genco 1980) coykendall et al. 1980', 'source': 'umls'}, {'name': 'porphyromonas salivosa', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp. macacae slots and genco 1980', 'source': 'umls'}, {'name': 'porphyromonas macacae (organism)', 'source': 'umls'}, {'name': 'bacteroides salivosus', 'source': 'umls'}, {'name': 'porphyromonas salivosa', 'source': 'umls'}, {'name': 'bacteroides salivosus (organism)', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp. macacae', 'source': 'umls'}, {'name': 'bacteroides macacae', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus ss. macacae', 'source': 'umls'}, {'name': 'porphyromonas macacae (slots and genco 1980) love 1995', 'source': 'umls'}, {'name': 'bacteroides salivosus', 'source': 'umls'}, {'name': 'bacteroides salivosus love et al. 1987', 'source': 'umls'}, {'name': 'bacteroides macacae', 'source': 'umls'}, {'name': 'bacteroides salivosus', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus macacae', 'source': 'umls'}, {'name': 'porphyromonas salivosa love et al. 1992', 'source': 'umls'}, {'name': 'porphyromonas macacae', 'source': 'umls'}, {'name': 'bacteroides macacae', 'source': 'umls'}, {'name': 'bacteroides macacae (organism)', 'source': 'umls'}, {'name': 'bacteroid melaninogeni macacae', 'source': 'umls'}, {'name': 'porphyromonas salivosa', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '3676044', 'name': 'porphyromonas levii', 'synonyms': [{'name': 'bacteroides levii', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp. levii', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus ss. levii', 'source': 'umls'}, {'name': 'bacteroides levii', 'source': 'umls'}, {'name': 'bacteroides levii (ex holdeman et al. 1977) johnson and holdeman 1983', 'source': 'umls'}, {'name': 'porphyromonas levii (johnson and holdeman 1983) shah et al. 1995', 'source': 'umls'}, {'name': 'bacteroid melaninogenic levii', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp. levii', 'source': 'umls'}, {'name': 'bacteroides levii', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp. levii', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp levii', 'source': 'umls'}, {'name': 'porphyromonas levii', 'source': 'umls'}, {'name': 'porphyromonas levii', 'source': 'umls'}, {'name': 'c0314952', 'source': 'umls'}, {'name': 'porphyromonas levii (organism)', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp levii', 'source': 'umls'}, {'name': 'bacteroides levii', 'source': 'umls'}, {'name': 'bacteroides levii (organism)', 'source': 'umls'}, {'name': 'porphyromonas levii', 'source': 'umls'}, {'name': 'porphyromonas levii', 'source': 'umls'}, {'name': 'bacteroides levii', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4083193', 'name': 'bacteroides melaninogenicus ss. intermedius (2)', 'synonyms': [{'name': 'c0004672', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4083197', 'name': 'bacteroides melaninogenicus ss. asaccharolyticus (3)', 'synonyms': [{'name': 'c0004671', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4083198', 'name': 'bacteroides melaninogenicus ss. melaninogenicus (1)', 'synonyms': [{'name': 'c0004673', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}, {'id': '4678735', 'name': 'porphyromonas asaccharolytica', 'synonyms': [{'name': 'porphyromonas asaccharolytica', 'source': 'umls'}, {'name': 'porphyromonas assacharolytica (organism)', 'source': 'umls'}, {'name': 'bacteroides asaccharolyticus', 'source': 'umls'}, {'name': 'bacteroides asaccharolyticus', 'source': 'umls'}, {'name': 'bacteroides asaccharolyticus (organism)', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp asaccharolyticus', 'source': 'umls'}, {'name': 'porphyromonas asaccharolytica (holdeman and moore 1970) shah and collins 1988', 'source': 'umls'}, {'name': 'porphyromonas asaccharolyticus', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus ss. asaccharolyticus', 'source': 'umls'}, {'name': 'porphyromonas asaccharolytica (organism)', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus ss asaccharolyticus', 'source': 'umls'}, {'name': 'bacteroides asaccharolyticus', 'source': 'umls'}, {'name': 'bacteroid melaninog asaccharol', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp asaccharolyticus', 'source': 'umls'}, {'name': 'bacteroides asaccharolyticus', 'source': 'umls'}, {'name': 'porphyromonas asaccharolytica', 'source': 'umls'}, {'name': 'porphyromonas asaccharolytica', 'source': 'umls'}, {'name': 'porphyromonas asaccharolyticus (organism)', 'source': 'umls'}, {'name': 'bacteroides melaninogenicus subsp. assacharolyticus', 'source': 'umls'}, {'name': 'bacteroides asaccharolyticus', 'source': 'umls'}, {'name': 'c0314939', 'source': 'umls'}, {'name': 'bacteroides asaccharolyticus', 'source': 'umls'}, {'name': 'bacteroides asaccharolyticus (holdeman & moore 1970) finegold & barnes 1977 (approved lists 1980)', 'source': 'umls'}, {'name': 'porphyromonas asaccharolytica', 'source': 'umls'}, {'name': 'porphyromonas asaccharolytica', 'source': 'umls'}, {'name': 'porphyromonas assacharolytica', 'source': 'umls'}], 'source': 'umls', 'semanticTypes': ['T007']}]
