"Subject","Predicate","Object","Provenance","Score"
"ylr257w (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210143721","9.4956"
"ylr257w (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210165203","9.4956"
"ylr257w (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210158379","9.4956"
"ylr257w (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210178924","9.4956"
"ylr257w (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","resistance to chemicals","210200650","9.4956"
"ino1 (saccharomyces cerevisiae s288c)","is a","oxidative stress resistance","210226170","9.2291"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","tellurite","210118245","11.5296"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","tellurite","210131480","11.5296"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","isobutyl alcohol","210104261","11.3896"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","isobutyl alcohol","210146266","11.3896"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","isobutyl alcohol","210212961","11.3896"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","isobutyl alcohol","210223148","11.3896"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","sodium cation","210214500","9.536"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","sodium cation","210232556","9.536"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","vps35 (saccharomyces cerevisiae s288c)","210124928","8.9962"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","vps35 (saccharomyces cerevisiae s288c)","210130076","8.9962"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","vps35 (saccharomyces cerevisiae s288c)","210144118","8.9962"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","vps35 (saccharomyces cerevisiae s288c)","210211010","8.9962"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","sna3 (saccharomyces cerevisiae s288c)","210128713","10.0724"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","sna3 (saccharomyces cerevisiae s288c)","210180533","10.0724"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","sna3 (saccharomyces cerevisiae s288c)","210220461","10.0724"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","das1 (saccharomyces cerevisiae s288c)","210113974","9.832"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","das1 (saccharomyces cerevisiae s288c)","210205043","9.832"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","das1 (saccharomyces cerevisiae s288c)","210220914","9.832"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","das1 (saccharomyces cerevisiae s288c)","210221229","9.832"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","fbp26 (saccharomyces cerevisiae s288c)","210209210","11.1356"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","glyoxal","210169590","11.9216"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","glyoxal","210213887","11.9216"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","glyoxal","210220518","11.9216"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","tellurite","210130701","11.0556"
"ino1 (saccharomyces cerevisiae s288c)","is adjacent to","oxidative stress resistance","210111669","9.2291"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","tellurite","210218719","11.5296"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","tellurite","210235503","11.5296"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","isobutyl alcohol","210216340","11.3896"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","isobutyl alcohol","210232565","11.3896"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","sodium cation","210132560","9.536"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","sodium cation","210158790","9.536"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","sodium cation","210224985","9.536"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","vps35 (saccharomyces cerevisiae s288c)","210217712","8.9962"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","vps35 (saccharomyces cerevisiae s288c)","210231516","8.9962"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","sna3 (saccharomyces cerevisiae s288c)","210209742","10.0724"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","das1 (saccharomyces cerevisiae s288c)","210236200","9.832"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","fbp26 (saccharomyces cerevisiae s288c)","210210945","11.1356"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","glyoxal","210131808","11.9216"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","glyoxal","210219504","11.9216"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","glyoxal","210236732","11.9216"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","tellurite","210123742","11.0556"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","tellurite","210231800","11.0556"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","oxidative stress resistance","210132223","9.2291"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","oxidative stress resistance","210223634","9.2291"
"ino1 (saccharomyces cerevisiae s288c)","is functionally related to","oxidative stress resistance","210239010","9.2291"
"ino1 (saccharomyces cerevisiae s288c)","affects","tellurite","210220314","11.5296"
"ino1 (saccharomyces cerevisiae s288c)","affects","sodium cation","210117925","9.536"
"ino1 (saccharomyces cerevisiae s288c)","affects","sodium cation","210218181","9.536"
"ino1 (saccharomyces cerevisiae s288c)","affects","sodium cation","210226421","9.536"
"ino1 (saccharomyces cerevisiae s288c)","affects","glyoxal","210225676","11.9216"
"ino1 (saccharomyces cerevisiae s288c)","affects","tellurite","210222967","11.0556"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","tellurite","210213452","11.5296"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","vps35 (saccharomyces cerevisiae s288c)","210211895","8.9962"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","sna3 (saccharomyces cerevisiae s288c)","210224733","10.0724"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","sna3 (saccharomyces cerevisiae s288c)","210240479","10.0724"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","das1 (saccharomyces cerevisiae s288c)","210127944","9.832"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","fbp26 (saccharomyces cerevisiae s288c)","210129449","11.1356"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","fbp26 (saccharomyces cerevisiae s288c)","210220472","11.1356"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","fbp26 (saccharomyces cerevisiae s288c)","210220593","11.1356"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","fbp26 (saccharomyces cerevisiae s288c)","210228974","11.1356"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","tellurite","210187093","11.0556"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","tellurite","210214730","11.0556"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","tellurite","210226582","11.0556"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","oxidative stress resistance","210171051","9.2291"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant increases","oxidative stress resistance","210217353","9.2291"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant decreases","tellurite","210154099","11.5296"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant decreases","tellurite","210224441","11.5296"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant decreases","isobutyl alcohol","210131055","11.3896"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant decreases","sna3 (saccharomyces cerevisiae s288c)","210207484","10.0724"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant decreases","das1 (saccharomyces cerevisiae s288c)","210208385","9.832"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant decreases","das1 (saccharomyces cerevisiae s288c)","210219577","9.832"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant decreases","fbp26 (saccharomyces cerevisiae s288c)","210166317","11.1356"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant decreases","fbp26 (saccharomyces cerevisiae s288c)","210240956","11.1356"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant decreases","glyoxal","210181527","11.9216"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant decreases","tellurite","210212159","11.0556"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant decreases","oxidative stress resistance","210212934","9.2291"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","isobutyl alcohol","210152317","11.3896"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","vps35 (saccharomyces cerevisiae s288c)","210222453","8.9962"
"ino1 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","sna3 (saccharomyces cerevisiae s288c)","210221723","10.0724"
"gpd1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210150706","10.9761"
"gpd1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210196892","10.9761"
"gpd1 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210108161","10.9761"
"gpd1 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210108554","10.9761"
"gpd1 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210187298","10.9761"
"gpd1 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210135601","10.9761"
"gpd1 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210152809","10.9761"
"gpd1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210185414","10.9761"
"sec66 (saccharomyces cerevisiae s288c)","is a","resistance to chemicals","210134724","10.2398"
"sec66 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210176090","10.2398"
"sec66 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210198716","10.2398"
"sec66 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","171012693","10.2398"
"sec66 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210109136","10.2398"
"sec66 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210146843","10.2398"
"sec66 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210220211","10.2398"
"sec66 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210147989","10.2398"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","alverine citrate","210202049","8.8605"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","sulfometuron methyl","210129493","11.6232"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","sulfometuron methyl","210142121","11.6232"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","sulfometuron methyl","210178924","11.6232"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","sec66 (saccharomyces cerevisiae s288c)","210114183","10.0784"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","sec66 (saccharomyces cerevisiae s288c)","210175885","10.0784"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","sec66 (saccharomyces cerevisiae s288c)","210192494","10.0784"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","swd3 (saccharomyces cerevisiae s288c)","210152616","8.5533"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","swd3 (saccharomyces cerevisiae s288c)","210175005","8.5533"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","swd3 (saccharomyces cerevisiae s288c)","210175400","8.5533"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","smy2 (saccharomyces cerevisiae s288c)","210137887","9.5188"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","smy2 (saccharomyces cerevisiae s288c)","210143263","9.5188"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","smy2 (saccharomyces cerevisiae s288c)","210189768","9.5188"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","ecm31 (saccharomyces cerevisiae s288c)","210129931","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","ecm31 (saccharomyces cerevisiae s288c)","210239774","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","o-carbamimidamido-l-homoserine","210111457","9.534"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","o-carbamimidamido-l-homoserine","210144303","9.534"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","o-carbamimidamido-l-homoserine","210186785","9.534"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","4-hydroxynon-2-enal","210143774","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","is adjacent to","4-hydroxynon-2-enal","210144544","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","alverine citrate","210131437","8.8605"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","alverine citrate","210166007","8.8605"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","dyclonine","210138765","10.6094"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","swd3 (saccharomyces cerevisiae s288c)","210126108","8.5533"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","smy2 (saccharomyces cerevisiae s288c)","210118146","9.5188"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","smy2 (saccharomyces cerevisiae s288c)","210143556","9.5188"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","smy2 (saccharomyces cerevisiae s288c)","210155413","9.5188"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","smy2 (saccharomyces cerevisiae s288c)","210239142","9.5188"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","ecm31 (saccharomyces cerevisiae s288c)","210122716","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","ecm31 (saccharomyces cerevisiae s288c)","210157815","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","ecm31 (saccharomyces cerevisiae s288c)","210197903","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","4-hydroxynon-2-enal","210122825","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","4-hydroxynon-2-enal","210132742","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","4-hydroxynon-2-enal","210160680","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","is functionally related to","4-hydroxynon-2-enal","210218587","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","affects","alverine citrate","171012676","8.8605"
"ump1 (saccharomyces cerevisiae s288c)","affects","alverine citrate","210146468","8.8605"
"ump1 (saccharomyces cerevisiae s288c)","affects","2,4-diacetylphloroglucinol","210148089","8.7814"
"ump1 (saccharomyces cerevisiae s288c)","affects","2,4-diacetylphloroglucinol","210150034","8.7814"
"ump1 (saccharomyces cerevisiae s288c)","affects","2,4-diacetylphloroglucinol","210174242","8.7814"
"ump1 (saccharomyces cerevisiae s288c)","affects","2,4-diacetylphloroglucinol","210215547","8.7814"
"ump1 (saccharomyces cerevisiae s288c)","affects","2,4-diacetylphloroglucinol","210240687","8.7814"
"ump1 (saccharomyces cerevisiae s288c)","affects","sulfometuron methyl","210105344","11.6232"
"ump1 (saccharomyces cerevisiae s288c)","affects","sulfometuron methyl","210147980","11.6232"
"ump1 (saccharomyces cerevisiae s288c)","affects","sulfometuron methyl","210149817","11.6232"
"ump1 (saccharomyces cerevisiae s288c)","affects","sulfometuron methyl","210217822","11.6232"
"ump1 (saccharomyces cerevisiae s288c)","affects","sulfometuron methyl","210232552","11.6232"
"ump1 (saccharomyces cerevisiae s288c)","affects","dyclonine","210136082","10.6094"
"ump1 (saccharomyces cerevisiae s288c)","affects","dyclonine","210147206","10.6094"
"ump1 (saccharomyces cerevisiae s288c)","affects","dyclonine","210149807","10.6094"
"ump1 (saccharomyces cerevisiae s288c)","affects","dyclonine","210228261","10.6094"
"ump1 (saccharomyces cerevisiae s288c)","affects","sec66 (saccharomyces cerevisiae s288c)","171012676","10.0784"
"ump1 (saccharomyces cerevisiae s288c)","affects","sec66 (saccharomyces cerevisiae s288c)","210146728","10.0784"
"ump1 (saccharomyces cerevisiae s288c)","affects","sec66 (saccharomyces cerevisiae s288c)","210168638","10.0784"
"ump1 (saccharomyces cerevisiae s288c)","affects","swd3 (saccharomyces cerevisiae s288c)","210242121","8.5533"
"ump1 (saccharomyces cerevisiae s288c)","affects","o-carbamimidamido-l-homoserine","210101986","9.534"
"ump1 (saccharomyces cerevisiae s288c)","affects","o-carbamimidamido-l-homoserine","210148324","9.534"
"ump1 (saccharomyces cerevisiae s288c)","affects","o-carbamimidamido-l-homoserine","210168088","9.534"
"ump1 (saccharomyces cerevisiae s288c)","affects","o-carbamimidamido-l-homoserine","210218118","9.534"
"ump1 (saccharomyces cerevisiae s288c)","affects","o-carbamimidamido-l-homoserine","210236983","9.534"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant increases","2,4-diacetylphloroglucinol","210143161","8.7814"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant increases","dyclonine","210176479","10.6094"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant increases","smy2 (saccharomyces cerevisiae s288c)","210119852","9.5188"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","alverine citrate","210178135","8.8605"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","alverine citrate","210199111","8.8605"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","alverine citrate","210199622","8.8605"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","2,4-diacetylphloroglucinol","210183029","8.7814"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","2,4-diacetylphloroglucinol","210183690","8.7814"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","dyclonine","210146222","10.6094"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","dyclonine","210217823","10.6094"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","sec66 (saccharomyces cerevisiae s288c)","210134194","10.0784"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","sec66 (saccharomyces cerevisiae s288c)","210141670","10.0784"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","swd3 (saccharomyces cerevisiae s288c)","210123513","8.5533"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","swd3 (saccharomyces cerevisiae s288c)","210145269","8.5533"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","swd3 (saccharomyces cerevisiae s288c)","210161834","8.5533"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","ecm31 (saccharomyces cerevisiae s288c)","210134757","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","ecm31 (saccharomyces cerevisiae s288c)","210143616","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","ecm31 (saccharomyces cerevisiae s288c)","210158900","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","4-hydroxynon-2-enal","210139166","9.5342"
"ump1 (saccharomyces cerevisiae s288c)","gene product variant decreases","4-hydroxynon-2-enal","210241091","9.5342"
"gpm2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210113694","8.7961"
"gpm2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210187611","8.7961"
"gpm2 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210141559","8.7961"
"gpm2 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210155413","8.7961"
"gpm2 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210187933","8.7961"
"gpm2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210152232","8.7961"
"gpm2 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210171222","8.7961"
"gpm2 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210142952","8.7961"
"swd3 (saccharomyces cerevisiae s288c)","is a","resistance to chemicals","210164496","8.6759"
"swd3 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210117483","8.6759"
"swd3 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210184662","8.6759"
"swd3 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210216873","8.6759"
"swd3 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","171012660","8.6759"
"swd3 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210145319","8.6759"
"swd3 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210127105","8.6759"
"swd3 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210177411","8.6759"
"kxd1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210114421","9.646"
"kxd1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210173242","9.646"
"kxd1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210182135","9.646"
"kxd1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210196192","9.646"
"kxd1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210160680","9.646"
"kxd1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210167769","9.646"
"kxd1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210207336","9.646"
"kxd1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210175805","9.646"
"ygl081w (saccharomyces cerevisiae s288c)","is a","resistance to chemicals","210161834","10.1819"
"ygl081w (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210152695","10.1819"
"ygl081w (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210172701","10.1819"
"ygl081w (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210208245","10.1819"
"ygl081w (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210115119","10.1819"
"ygl081w (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210121113","10.1819"
"ygl081w (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210173669","10.1819"
"ygl081w (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210203339","10.1819"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","edelfosine","210133561","13.4866"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","edelfosine","210189486","13.4866"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","cordycepin","210106093","10.7003"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","cordycepin","210143802","10.7003"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","cordycepin","210187238","10.7003"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","cordycepin","210190943","10.7003"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","calcofluor white","210232487","13.804"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","kar2 (saccharomyces cerevisiae s288c)","210149562","8.4409"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","kar2 (saccharomyces cerevisiae s288c)","210218719","8.4409"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","hygromycin b","210135461","8.8708"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","hygromycin b","210226564","8.8708"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","hygromycin b","210232492","8.8708"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","metal resistance","210137418","9.9907"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","metal resistance","210186075","9.9907"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","metal resistance","210222180","9.9907"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","stress resistance","210104836","10.1298"
"snx4 (saccharomyces cerevisiae s288c)","is adjacent to","stress resistance","210226540","10.1298"
"snx4 (saccharomyces cerevisiae s288c)","is functionally related to","cordycepin","210232505","10.7003"
"snx4 (saccharomyces cerevisiae s288c)","is functionally related to","sodium cation","210226604","11.5035"
"snx4 (saccharomyces cerevisiae s288c)","is functionally related to","sodium cation","210232508","11.5035"
"snx4 (saccharomyces cerevisiae s288c)","is functionally related to","stress resistance","210232499","10.1298"
"snx4 (saccharomyces cerevisiae s288c)","affects","edelfosine","210184858","13.4866"
"snx4 (saccharomyces cerevisiae s288c)","affects","edelfosine","210204834","13.4866"
"snx4 (saccharomyces cerevisiae s288c)","affects","edelfosine","210218562","13.4866"
"snx4 (saccharomyces cerevisiae s288c)","affects","edelfosine","210221642","13.4866"
"snx4 (saccharomyces cerevisiae s288c)","affects","edelfosine","210223634","13.4866"
"snx4 (saccharomyces cerevisiae s288c)","affects","edelfosine","210232484","13.4866"
"snx4 (saccharomyces cerevisiae s288c)","affects","cordycepin","210189190","10.7003"
"snx4 (saccharomyces cerevisiae s288c)","affects","cordycepin","210225870","10.7003"
"snx4 (saccharomyces cerevisiae s288c)","affects","sodium cation","210148193","11.5035"
"snx4 (saccharomyces cerevisiae s288c)","affects","sodium cation","210226029","11.5035"
"snx4 (saccharomyces cerevisiae s288c)","affects","calcofluor white","210185549","13.804"
"snx4 (saccharomyces cerevisiae s288c)","affects","calcofluor white","210193581","13.804"
"snx4 (saccharomyces cerevisiae s288c)","affects","calcofluor white","210220535","13.804"
"snx4 (saccharomyces cerevisiae s288c)","affects","calcofluor white","210224985","13.804"
"snx4 (saccharomyces cerevisiae s288c)","affects","calcofluor white","210226552","13.804"
"snx4 (saccharomyces cerevisiae s288c)","affects","irc18 (saccharomyces cerevisiae s288c)","210129531","8.0452"
"snx4 (saccharomyces cerevisiae s288c)","affects","irc18 (saccharomyces cerevisiae s288c)","210179412","8.0452"
"snx4 (saccharomyces cerevisiae s288c)","affects","irc18 (saccharomyces cerevisiae s288c)","210183017","8.0452"
"snx4 (saccharomyces cerevisiae s288c)","affects","irc18 (saccharomyces cerevisiae s288c)","210231464","8.0452"
"snx4 (saccharomyces cerevisiae s288c)","affects","irc18 (saccharomyces cerevisiae s288c)","210232470","8.0452"
"snx4 (saccharomyces cerevisiae s288c)","affects","kar2 (saccharomyces cerevisiae s288c)","210131325","8.4409"
"snx4 (saccharomyces cerevisiae s288c)","affects","kar2 (saccharomyces cerevisiae s288c)","210184032","8.4409"
"snx4 (saccharomyces cerevisiae s288c)","affects","kar2 (saccharomyces cerevisiae s288c)","210184444","8.4409"
"snx4 (saccharomyces cerevisiae s288c)","affects","kar2 (saccharomyces cerevisiae s288c)","210220966","8.4409"
"snx4 (saccharomyces cerevisiae s288c)","affects","kar2 (saccharomyces cerevisiae s288c)","210232473","8.4409"
"snx4 (saccharomyces cerevisiae s288c)","affects","kar2 (saccharomyces cerevisiae s288c)","210237465","8.4409"
"snx4 (saccharomyces cerevisiae s288c)","affects","hygromycin b","210173235","8.8708"
"snx4 (saccharomyces cerevisiae s288c)","affects","hygromycin b","210185684","8.8708"
"snx4 (saccharomyces cerevisiae s288c)","affects","hygromycin b","210214933","8.8708"
"snx4 (saccharomyces cerevisiae s288c)","affects","hygromycin b","210221636","8.8708"
"snx4 (saccharomyces cerevisiae s288c)","affects","hygromycin b","210225110","8.8708"
"snx4 (saccharomyces cerevisiae s288c)","affects","niacinamide (chembl1140)","210111631","9.9387"
"snx4 (saccharomyces cerevisiae s288c)","affects","niacinamide (chembl1140)","210132716","9.9387"
"snx4 (saccharomyces cerevisiae s288c)","affects","niacinamide (chembl1140)","210184343","9.9387"
"snx4 (saccharomyces cerevisiae s288c)","affects","niacinamide (chembl1140)","210195336","9.9387"
